word,category,inkColour,correct_res,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,instrText.started,instr_key.started,Instructions.stopped,instr_key.keys,instr_key.rt,instr_key.duration,Welcome.started,text_2.started,Welcome.stopped,ColourNaming.started,fixation.started,fixation.stopped,text.started,key_resp.started,ColourNaming.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,Thank_You.started,text_3.started,Thank_You.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
Selfhood,self ,blue,b,105,105,1,b,1,0.3920292080001673,None,1,105,105,14,123.87485287500022,,,,,,,,,,,,123.86599762500555,123.87485287500022,124.35802945800242,124.35802945800242,124.35802945800242,124.75957191600173,b,1,0.3920292080001673,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Book,neutral,blue,b,106,106,3,b,1,0.3680839579901658,None,3,106,106,42,124.77252487500664,,,,,,,,,,,,124.76388779100671,124.77252487500664,125.25111008300155,125.25111008300155,125.25111008300155,125.62674658300239,b,1,0.3680839579901658,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Selfhood,self ,yellow,y,107,107,1,y,1,0.3824762909935089,None,1,107,107,15,125.640862500004,,,,,,,,,,,,125.6321422910114,125.640862500004,126.12573570800305,126.12573570800305,126.12573570800305,126.51040212500084,y,1,0.3824762909935089,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Me,self ,yellow,y,108,108,2,y,1,0.5852812910015928,None,2,108,108,3,126.52452687500045,,,,,,,,,,,,126.5149149580102,126.52452687500045,127.00788787500642,127.00788787500642,127.00788787500642,127.59958995800116,y,1,0.5852812910015928,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Name,self ,yellow,y,109,109,2,y,1,0.3796860000002198,None,2,109,109,1,127.61359791600262,,,,,,,,,,,,127.60381900001084,127.61359791600262,128.10059395800636,128.10059395800636,128.10059395800636,128.48257695800567,y,1,0.3796860000002198,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Window,neutral,blue,b,110,110,1,b,1,0.40676829099538736,None,1,110,110,40,128.49709229099972,,,,,,,,,,,,128.487443541002,128.49709229099972,128.9835823750036,128.9835823750036,128.9835823750036,129.39356475000386,b,1,0.40676829099538736,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Door,neutral,yellow,y,111,111,1,y,1,0.5596444580005482,None,1,111,111,47,129.40693741600262,,,,,,,,,,,,129.39833525000722,129.40693741600262,129.891537375006,129.891537375006,129.891537375006,130.46028783300426,y,1,0.5596444580005482,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Their,other,yellow,y,112,112,2,y,1,0.5792750000109663,None,2,112,112,25,130.47439750000194,,,,,,,,,,,,130.46534679101023,130.47439750000194,130.958043000006,130.958043000006,130.958043000006,131.5440020410024,y,1,0.5792750000109663,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Pencil,neutral,yellow,y,113,113,1,y,1,0.3956332499947166,None,1,113,113,37,131.55828812500113,,,,,,,,,,,,131.54923537500144,131.55828812500113,132.04171070801385,132.04171070801385,132.04171070801385,132.4434187910083,y,1,0.3956332499947166,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Book,neutral,yellow,y,114,114,0,y,1,0.5521990420093061,None,0,114,114,43,132.45566854100616,,,,,,,,,,,,132.44682041600754,132.45566854100616,132.94201845800853,132.94201845800853,132.94201845800853,133.4998405410006,y,1,0.5521990420093061,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Myself,self ,blue,b,115,115,2,b,1,0.409325248998357,None,2,115,115,4,133.5142310000083,,,,,,,,,,,,133.50482558300428,133.5142310000083,134.00088866600709,134.00088866600709,134.00088866600709,134.4162099580135,b,1,0.409325248998357,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Name,self ,blue,b,116,116,2,b,1,0.47918812499847263,None,2,116,116,0,134.43004658300197,,,,,,,,,,,,134.42077870800858,134.43004658300197,134.9181159580039,134.9181159580039,134.9181159580039,135.39948937500594,b,1,0.47918812499847263,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
My,self ,blue,b,117,117,2,b,1,0.376565540995216,None,2,117,117,10,135.41326429101173,,,,,,,,,,,,135.40409208300116,135.41326429101173,135.9017297080136,135.9017297080136,135.9017297080136,136.28247479100537,b,1,0.376565540995216,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Myself,self ,blue,b,118,118,3,b,1,0.6001776660123141,None,3,118,118,4,136.2965684160008,,,,,,,,,,,,136.28637108301336,136.2965684160008,136.78417354100384,136.78417354100384,136.78417354100384,137.39384879100544,b,1,0.6001776660123141,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Me,self ,blue,b,119,119,1,b,1,0.3866270830039866,None,1,119,119,2,137.4069865830097,,,,,,,,,,,,137.39786970800196,137.4069865830097,137.89164108301338,137.89164108301338,137.89164108301338,138.2827990000078,b,1,0.3866270830039866,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Bottle,neutral,yellow,y,120,120,4,y,1,0.4382026660023257,None,4,120,120,39,138.29658850000123,,,,,,,,,,,,138.28781304100994,138.29658850000123,138.78429870800755,138.78429870800755,138.78429870800755,139.22688020800706,y,1,0.4382026660023257,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Door,neutral,yellow,y,121,121,2,y,1,0.4494302500097547,None,2,121,121,47,139.24013154100976,,,,,,,,,,,,139.23135125001136,139.24013154100976,139.7250490830047,139.7250490830047,139.7250490830047,140.1773553330131,y,1,0.4494302500097547,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Window,neutral,blue,b,122,122,2,y,0,0.5813093329925323,None,2,122,122,40,140.19163975000265,,,,,,,,,,,,140.18267050001305,140.19163975000265,140.675326416007,140.675326416007,140.675326416007,141.26062662500772,y,0,0.5813093329925323,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Her,other,blue,b,123,123,3,b,1,0.9770578329917043,None,3,123,123,30,141.2739202500088,,,,,,,,,,,,141.26497575000394,141.2739202500088,141.75845720800862,141.75845720800862,141.75845720800862,142.74411366600543,b,1,0.9770578329917043,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Friend,other,blue,b,124,124,2,b,1,0.33536325000750367,None,2,124,124,28,142.7587233330123,,,,,,,,,,,,142.74943162500858,142.7587233330123,143.242017416007,143.242017416007,143.242017416007,143.58341112500057,b,1,0.33536325000750367,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Name,self ,blue,b,125,125,3,b,1,0.3700885829894105,None,3,125,125,0,143.59667566600547,,,,,,,,,,,,143.5874682910071,143.59667566600547,144.085401208009,144.085401208009,144.085401208009,144.4611085409997,b,1,0.3700885829894105,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Book,neutral,yellow,y,126,126,1,y,1,0.5468698740005493,None,1,126,126,43,144.4740107079997,,,,,,,,,,,,144.46513920801226,144.4740107079997,144.9588110830082,144.9588110830082,144.9588110830082,145.51093012500496,y,1,0.5468698740005493,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Their,other,yellow,y,127,127,3,y,1,0.30472945800283924,None,3,127,127,25,145.52530616600416,,,,,,,,,,,,145.51612595800543,145.52530616600416,146.00879095800337,146.00879095800337,146.00879095800337,146.31655970800784,y,1,0.30472945800283924,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Me,self ,yellow,y,128,128,3,y,1,0.34969220800849143,None,3,128,128,3,146.33026000000245,,,,,,,,,,,,146.32054695801344,146.33026000000245,146.80893545800063,146.80893545800063,146.80893545800063,147.16113666600722,y,1,0.34969220800849143,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Pencil,neutral,blue,b,129,129,1,y,0,0.26691674899484497,None,1,129,129,36,147.1745484580024,,,,,,,,,,,,147.16564766601368,147.1745484580024,147.65870841601281,147.65870841601281,147.65870841601281,147.92778004100546,y,0,0.26691674899484497,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Mine,self ,blue,b,130,130,2,b,1,0.5020304580102675,None,2,130,130,6,147.9409893330012,,,,,,,,,,,,147.9319992080127,147.9409893330012,148.4255103750038,148.4255103750038,148.4255103750038,148.9339807080105,b,1,0.5020304580102675,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Wall,neutral,blue,b,131,131,1,b,1,0.34173729200847447,None,1,131,131,44,148.94765566600836,,,,,,,,,,,,148.93828420800855,148.94765566600836,149.43483283300884,149.43483283300884,149.43483283300884,149.78719670801365,b,1,0.34173729200847447,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Personal,self ,yellow,y,132,132,2,y,1,0.5073747080023168,None,2,132,132,13,149.7971606659994,,,,,,,,,,,,149.789675041,149.7971606659994,150.28445062501123,150.28445062501123,150.28445062501123,150.7946237080032,y,1,0.5073747080023168,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
They,other,blue,b,133,133,1,b,1,0.5442942489898996,None,1,133,133,16,150.8081923330028,,,,,,,,,,,,150.79887362501177,150.8081923330028,151.2923739580001,151.2923739580001,151.2923739580001,151.84435041600955,b,1,0.5442942489898996,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Table,neutral,yellow,y,134,134,2,y,1,0.412425374990562,None,2,134,134,35,151.85865954100154,,,,,,,,,,,,151.84957883300376,151.85865954100154,152.3421822500095,152.3421822500095,152.3421822500095,152.76049466599943,y,1,0.412425374990562,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Selfhood,self ,blue,b,135,135,2,b,1,0.36148279199551325,None,2,135,135,14,152.77315995800018,,,,,,,,,,,,152.76451587500924,152.77315995800018,153.25910620800278,153.25910620800278,153.25910620800278,153.62766783300322,b,1,0.36148279199551325,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Table,neutral,yellow,y,136,136,3,y,1,0.5000052920076996,None,3,136,136,35,153.64135270800034,,,,,,,,,,,,153.63267170800827,153.64135270800034,154.12565975000325,154.12565975000325,154.12565975000325,154.6275987500121,y,1,0.5000052920076996,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Me,self ,blue,b,137,137,2,b,1,0.5078360409970628,None,2,137,137,2,154.64066091600398,,,,,,,,,,,,154.63190291600768,154.64066091600398,155.12568745799945,155.12568745799945,155.12568745799945,155.6442974160018,b,1,0.5078360409970628,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Pencil,neutral,blue,b,138,138,2,b,1,0.42696462500316557,None,2,138,138,36,155.65851450001355,,,,,,,,,,,,155.64948583301157,155.65851450001355,156.14270733301237,156.14270733301237,156.14270733301237,156.5776897080068,b,1,0.42696462500316557,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
He,other,yellow,y,139,139,2,y,1,0.4059180830081459,None,2,139,139,19,156.59147312500863,,,,,,,,,,,,156.5821357500099,156.59147312500863,157.0757859160076,157.0757859160076,157.0757859160076,157.4843215830042,y,1,0.4059180830081459,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Wall,neutral,blue,b,140,140,2,b,1,0.43169895799655933,None,2,140,140,44,157.4988923750061,,,,,,,,,,,,157.48963566600287,157.4988923750061,157.98497037500783,157.98497037500783,157.98497037500783,158.4280310000031,b,1,0.43169895799655933,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Wall,neutral,yellow,y,141,141,3,y,1,0.30959270799939986,None,3,141,141,45,158.43509254101082,,,,,,,,,,,,158.4289162910136,158.43509254101082,158.92617904100916,158.92617904100916,158.92617904100916,159.2449944580003,y,1,0.30959270799939986,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Mine,self ,yellow,y,142,142,2,b,0,0.4462660409917589,None,2,142,142,7,159.25875591600197,,,,,,,,,,,,159.24957775000075,159.25875591600197,159.74254758300958,159.74254758300958,159.74254758300958,160.1947809580015,b,0,0.4462660409917589,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Table,neutral,blue,b,143,143,0,b,1,0.5971284170082072,None,0,143,143,34,160.2086852909997,,,,,,,,,,,,160.19979308301117,160.2086852909997,160.69265462500334,160.69265462500334,160.69265462500334,161.29497825000726,b,1,0.5971284170082072,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Chair,neutral,yellow,y,144,144,3,b,0,0.5029858329944545,None,3,144,144,33,161.3095507500111,,,,,,,,,,,,161.30033537501004,161.3095507500111,161.7926716660004,161.7926716660004,161.7926716660004,162.3006880410103,b,0,0.5029858329944545,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Stranger,other,blue,b,145,145,4,b,1,0.5078314580023289,None,4,145,145,22,162.31464012501237,,,,,,,,,,,,162.30561158301134,162.31464012501237,162.80198429099983,162.80198429099983,162.80198429099983,163.3179029160092,b,1,0.5078314580023289,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Stranger,other,yellow,y,146,146,4,y,1,0.5273249159945408,None,4,146,146,23,163.34336187501322,,,,,,,,,,,,163.31922866600507,163.34336187501322,163.81836525000108,163.81836525000108,163.81836525000108,164.35044308300712,y,1,0.5273249159945408,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Table,neutral,blue,b,147,147,1,b,1,0.34790770801191684,None,1,147,147,34,164.3658480830054,,,,,,,,,,,,164.3562203330075,164.3658480830054,164.8519155410031,164.8519155410031,164.8519155410031,165.21136475000822,b,1,0.34790770801191684,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Myself,self ,blue,b,148,148,4,b,1,0.7600370000000112,None,4,148,148,4,165.22506016600528,,,,,,,,,,,,165.21615595801268,165.22506016600528,165.70983604100184,165.70983604100184,165.70983604100184,166.47823941601382,b,1,0.7600370000000112,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Friend,other,yellow,y,149,149,2,y,1,0.4706498330051545,None,2,149,149,29,166.49287495799945,,,,,,,,,,,,166.48392104101367,166.49287495799945,166.9761666250124,166.9761666250124,166.9761666250124,167.4507008750079,y,1,0.4706498330051545,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Myself,self ,yellow,y,150,150,3,y,1,0.3529989170056069,None,3,150,150,5,167.46543054100766,,,,,,,,,,,,167.45602658300777,167.46543054100766,167.95191095799964,167.95191095799964,167.95191095799964,168.3116564580123,y,1,0.3529989170056069,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Window,neutral,yellow,y,151,151,3,y,1,0.35118262500327546,None,3,151,151,41,168.3260854580003,,,,,,,,,,,,168.3176648330118,168.3260854580003,168.8095941250067,168.8095941250067,168.8095941250067,169.16736470800242,y,1,0.35118262500327546,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Selfhood,self ,yellow,y,152,152,2,y,1,0.5263421659910819,None,2,152,152,15,169.18158100001165,,,,,,,,,,,,169.1716034580022,169.18158100001165,169.66945158300223,169.66945158300223,169.66945158300223,170.20147129100224,y,1,0.5263421659910819,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Them,other,yellow,y,153,153,3,y,1,0.37430591600423213,None,3,153,153,21,170.21564641600708,,,,,,,,,,,,170.20610583300004,170.21564641600708,170.7025850830105,170.7025850830105,170.7025850830105,171.08445129101165,y,1,0.37430591600423213,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Their,other,yellow,y,154,154,4,y,1,0.33925887499935925,None,4,154,154,25,171.098868666013,,,,,,,,,,,,171.08958745800192,171.098868666013,171.58585116600443,171.58585116600443,171.58585116600443,171.92866554101056,y,1,0.33925887499935925,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Bottle,neutral,blue,b,155,155,2,b,1,0.4818219160079025,None,2,155,155,38,171.9462928330031,,,,,,,,,,,,171.93600237500505,171.9462928330031,172.42632379100542,172.42632379100542,172.42632379100542,172.91179429100885,b,1,0.4818219160079025,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Them,other,blue,b,156,156,2,b,1,0.32239229200058617,None,2,156,156,20,172.92543037500582,,,,,,,,,,,,172.91627216601046,172.92543037500582,173.4095847080025,173.4095847080025,173.4095847080025,173.73441654100316,b,1,0.32239229200058617,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
They,other,blue,b,157,157,2,b,1,0.3152753330068663,None,2,157,157,16,173.74862716600182,,,,,,,,,,,,173.73933237500023,173.74862716600182,174.23561866600357,174.23561866600357,174.23561866600357,174.5620915830077,b,1,0.3152753330068663,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Table,neutral,blue,b,158,158,2,b,1,0.2993742489925353,None,2,158,158,34,174.57578491599998,,,,,,,,,,,,174.566906166001,174.57578491599998,175.05965775001096,175.05965775001096,175.05965775001096,175.36164541600738,b,1,0.2993742489925353,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
He,other,yellow,y,159,159,3,y,1,0.5774004580016481,None,3,159,159,19,175.3760385830101,,,,,,,,,,,,175.3669179580029,175.3760385830101,175.85966108301363,175.85966108301363,175.85966108301363,176.4450429580029,y,1,0.5774004580016481,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Her,other,blue,b,160,160,4,b,1,0.356764791009482,None,4,160,160,30,176.45815179101191,,,,,,,,,,,,176.4494601660117,176.45815179101191,176.94326941600593,176.94326941600593,176.94326941600593,177.31210491601087,b,1,0.356764791009482,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
She,other,blue,b,161,161,1,b,1,0.5682560410059523,None,1,161,161,26,177.3255928330036,,,,,,,,,,,,177.31665287500073,177.3255928330036,177.80971587500244,177.80971587500244,177.80971587500244,178.38481095799943,b,1,0.5682560410059523,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Door,neutral,blue,b,162,162,0,b,1,0.35236841699224897,None,0,162,162,46,178.39789020801254,,,,,,,,,,,,178.38857900000585,178.39789020801254,178.886697000009,178.886697000009,178.886697000009,179.24559962500643,b,1,0.35236841699224897,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Door,neutral,blue,b,163,163,1,b,1,0.44557554100174457,None,1,163,163,46,179.2562415410066,,,,,,,,,,,,179.2467680000118,179.2562415410066,179.7434447500127,179.7434447500127,179.7434447500127,180.195220833004,b,1,0.44557554100174457,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
He,other,blue,b,164,164,4,b,1,0.3518212500057416,None,4,164,164,18,180.20639358300832,,,,,,,,,,,,180.19868583300558,180.20639358300832,180.6932310830016,180.6932310830016,180.6932310830016,181.05160370800877,b,1,0.3518212500057416,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
I,self ,yellow,y,165,165,4,y,1,0.508460124998237,None,4,165,165,9,181.06515495800704,,,,,,,,,,,,181.05558137501066,181.06515495800704,181.55355500000587,181.55355500000587,181.55355500000587,182.06810929100902,y,1,0.508460124998237,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
They,other,blue,b,166,166,3,b,1,0.4875010830000974,None,3,166,166,16,182.08227379100572,,,,,,,,,,,,182.07200775000092,182.08227379100572,182.56966845800343,182.56966845800343,182.56966845800343,183.06206004100386,b,1,0.4875010830000974,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Book,neutral,blue,b,167,167,4,b,1,0.4290866660012398,None,4,167,167,42,183.07502108300105,,,,,,,,,,,,183.06621870800154,183.07502108300105,183.5600454580126,183.5600454580126,183.5600454580126,183.99570833300822,b,1,0.4290866660012398,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Chair,neutral,blue,b,168,168,3,b,1,0.33360766600526404,None,3,168,168,32,184.00950575000024,,,,,,,,,,,,184.0008537080139,184.00950575000024,184.49357604100078,184.49357604100078,184.49357604100078,184.82880229101283,b,1,0.33360766600526404,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
He,other,yellow,y,169,169,4,y,1,0.4883772909961408,None,4,169,169,19,184.8419929160009,,,,,,,,,,,,184.83275900001172,184.8419929160009,185.32673912501195,185.32673912501195,185.32673912501195,185.8186216250033,y,1,0.4883772909961408,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
She,other,yellow,y,170,170,2,y,1,0.36764183299965225,None,2,170,170,27,185.83267166600854,,,,,,,,,,,,185.82275408301211,185.83267166600854,186.31966008301242,186.31966008301242,186.31966008301242,186.69584129100258,y,1,0.36764183299965225,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Name,self ,yellow,y,171,171,3,y,1,0.3948522910068277,None,3,171,171,1,186.71053587501228,,,,,,,,,,,,186.70045616599964,186.71053587501228,187.19345941601205,187.19345941601205,187.19345941601205,187.5956321660051,y,1,0.3948522910068277,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Book,neutral,yellow,y,172,172,2,y,1,0.49696145798952784,None,2,172,172,43,187.60885241600045,,,,,,,,,,,,187.60001037501206,187.60885241600045,188.09340833300666,188.09340833300666,188.09340833300666,188.59578420800972,y,1,0.49696145798952784,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
Selfhood,self ,yellow,y,173,173,3,y,1,0.39172308301203884,None,3,173,173,15,188.60970491600165,,,,,,,,,,,,188.6007696250017,188.60970491600165,189.09342654100328,189.09342654100328,189.09342654100328,189.49581120800576,y,1,0.39172308301203884,None,,,,01,001,2025-11-13_14h21.14.542,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 14h22.19.039965 +0530,
