word,category,inkColour,correct_res,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,instrText.started,instr_key.started,Instructions.stopped,instr_key.keys,instr_key.rt,instr_key.duration,Welcome.started,text_2.started,Welcome.stopped,ColourNaming.started,fixation.started,fixation.stopped,text.started,key_resp.started,ColourNaming.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,Thank_You.started,text_3.started,Thank_You.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
Friend,other,blue,b,64,64,1,y,0,0.401548249006737,None,1,64,64,28,81.27106187499885,,,,,,,,,,,,81.26202100000228,81.27106187499885,81.75822112499736,81.75822112499736,81.75822112499736,82.16784812499827,y,0,0.401548249006737,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
He,other,blue,b,65,65,2,b,1,0.6219367489975411,None,2,65,65,18,82.18189204199007,,,,,,,,,,,,82.17262366699288,82.18189204199007,82.66570570899057,82.66570570899057,82.66570570899057,83.29034037499514,b,1,0.6219367489975411,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Name,self ,blue,b,66,66,0,b,1,0.33997733300202526,None,0,66,66,0,83.30452308399254,,,,,,,,,,,,83.29451291699661,83.30452308399254,83.78998312499607,83.78998312499607,83.78998312499607,84.13448420900386,b,1,0.33997733300202526,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
She,other,blue,b,67,67,1,b,1,0.3410365829913644,None,1,67,67,26,84.14722862499184,,,,,,,,,,,,84.13830329199845,84.14722862499184,84.63258750000386,84.63258750000386,84.63258750000386,84.98467783399974,b,1,0.3410365829913644,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Friend,other,yellow,y,68,68,2,y,1,0.36687879101373255,None,2,68,68,29,85.00012662500376,,,,,,,,,,,,84.99071062500298,85.00012662500376,85.48289291700348,85.48289291700348,85.48289291700348,85.85120024999196,y,1,0.36687879101373255,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Personal,self ,yellow,y,69,69,2,y,1,0.30508524998731446,None,2,69,69,13,85.86582312500104,,,,,,,,,,,,85.85659987499821,85.86582312500104,86.34973266700399,86.34973266700399,86.34973266700399,86.65733795899723,y,1,0.30508524998731446,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
She,other,yellow,y,70,70,0,y,1,0.3183552490081638,None,0,70,70,27,86.67214399999648,,,,,,,,,,,,86.66201304199058,86.67214399999648,87.15853524999693,87.15853524999693,87.15853524999693,87.4847307500022,y,1,0.3183552490081638,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
My,self ,yellow,y,71,71,2,y,1,0.5530236240010709,None,2,71,71,11,87.49855941699934,,,,,,,,,,,,87.48943225000403,87.49855941699934,87.98272099999303,87.98272099999303,87.98272099999303,88.54086133399687,y,1,0.5530236240010709,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Me,self ,yellow,y,72,72,1,y,1,0.6217374159896281,None,1,72,72,3,88.55453345899878,,,,,,,,,,,,88.54549245900125,88.55453345899878,89.04236245900393,89.04236245900393,89.04236245900393,89.66816970899526,y,1,0.6217374159896281,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Name,self ,yellow,y,73,73,2,y,1,0.2948386659991229,None,2,73,73,1,89.68236433400307,,,,,,,,,,,,89.67310745899158,89.68236433400307,90.16607249999652,90.16607249999652,90.16607249999652,90.46819149999646,y,1,0.2948386659991229,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Wall,neutral,blue,b,74,74,1,b,1,0.40331266599241644,None,1,74,74,44,90.48263549999683,,,,,,,,,,,,90.47343454200018,90.48263549999683,90.96652529199491,90.96652529199491,90.96652529199491,91.37418608399457,b,1,0.40331266599241644,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Mine,self ,blue,b,75,75,2,b,1,0.7257030410110019,None,2,75,75,6,91.38838774999022,,,,,,,,,,,,91.37868116699974,91.38838774999022,91.87506795900117,91.87506795900117,91.87506795900117,92.60691412500455,b,1,0.7257030410110019,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
She,other,yellow,y,76,76,1,y,1,0.6373421659955056,None,1,76,76,27,92.62246391699591,,,,,,,,,,,,92.61315466699307,92.62246391699591,93.09949154200149,93.09949154200149,93.09949154200149,93.74062837500242,y,1,0.6373421659955056,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Wall,neutral,blue,b,77,77,2,b,1,0.45844550000038,None,2,77,77,44,93.75554537499556,,,,,,,,,,,,93.7442036249995,93.75554537499556,94.24241054199229,94.24241054199229,94.24241054199229,94.70781337500375,b,1,0.45844550000038,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Book,neutral,blue,b,78,78,1,b,1,0.3430279580061324,None,1,78,78,42,94.72248245899391,,,,,,,,,,,,94.71253199999046,94.72248245899391,95.20887200000288,95.20887200000288,95.20887200000288,95.55756945899338,b,1,0.3430279580061324,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Wall,neutral,yellow,y,79,79,0,y,1,0.5321394990023691,None,0,79,79,45,95.57214366699918,,,,,,,,,,,,95.562219792002,95.57214366699918,96.05874187499285,96.05874187499285,96.05874187499285,96.60170804199879,y,1,0.5321394990023691,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Window,neutral,blue,b,80,80,3,b,1,0.41914979099237826,None,3,80,80,40,96.61535620900395,,,,,,,,,,,,96.60636449999583,96.61535620900395,97.0998204589996,97.0998204589996,97.0998204589996,97.52446429200063,b,1,0.41914979099237826,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Pencil,neutral,blue,b,81,81,0,b,1,0.39869458199245855,None,0,81,81,36,97.53869441700226,,,,,,,,,,,,97.52929083399067,97.53869441700226,98.02523183399171,98.02523183399171,98.02523183399171,98.4351865839999,b,1,0.39869458199245855,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Mine,self ,yellow,y,82,82,0,y,1,0.3848763330024667,None,0,82,82,7,98.44849845899444,,,,,,,,,,,,98.43934233399341,98.44849845899444,98.93307533400366,98.93307533400366,98.93307533400366,99.32547204199363,y,1,0.3848763330024667,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
I,self ,blue,b,83,83,1,y,0,0.4148150410037488,None,1,83,83,8,99.33985016700171,,,,,,,,,,,,99.32958479199442,99.33985016700171,99.82611149999138,99.82611149999138,99.82611149999138,100.25202916699345,y,0,0.4148150410037488,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
I,self ,blue,b,84,84,2,b,1,0.4991580819914816,None,2,84,84,8,100.26288762499462,,,,,,,,,,,,100.25324387499131,100.26288762499462,100.7500224999967,100.7500224999967,100.7500224999967,101.25186895899242,b,1,0.4991580819914816,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Mine,self ,yellow,y,85,85,1,y,1,0.6031844160024775,None,1,85,85,7,101.26579412499268,,,,,,,,,,,,101.2567894590029,101.26579412499268,101.74977462500101,101.74977462500101,101.74977462500101,102.35880137499771,y,1,0.6031844160024775,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Me,self ,blue,b,86,86,1,b,1,0.5079123739997158,None,1,86,86,2,102.37191583399544,,,,,,,,,,,,102.36229791700316,102.37191583399544,102.86006150000321,102.86006150000321,102.86006150000321,103.37458879199403,b,1,0.5079123739997158,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Them,other,blue,b,87,87,1,b,1,0.3981891660077963,None,1,87,87,20,103.38919858400186,,,,,,,,,,,,103.37890637500095,103.38919858400186,103.87589941699116,103.87589941699116,103.87589941699116,104.2856421250035,b,1,0.3981891660077963,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Bottle,neutral,yellow,y,88,88,1,y,1,0.5446883740078192,None,1,88,88,39,104.30000729199674,,,,,,,,,,,,104.29076833400177,104.30000729199674,104.78345637499297,104.78345637499297,104.78345637499297,105.33511691699096,y,1,0.5446883740078192,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Mine,self ,yellow,y,89,89,2,b,0,0.5238633739936631,None,2,89,89,7,105.34901624999475,,,,,,,,,,,,105.33984641700226,105.34901624999475,105.83324712500325,105.83324712500325,105.83324712500325,106.3688090420037,b,0,0.5238633739936631,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
He,other,yellow,y,90,90,1,y,1,1.1785482069972204,None,1,90,90,19,106.38279995899939,,,,,,,,,,,,106.37324245899799,106.38279995899939,106.8666686249926,106.8666686249926,106.8666686249926,108.05145958399225,y,1,1.1785482069972204,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Door,neutral,yellow,y,91,91,0,y,1,0.3774051660002442,None,0,91,91,47,108.06473666700185,,,,,,,,,,,,108.0555661249964,108.06473666700185,108.54271512500418,108.54271512500418,108.54271512500418,108.9247967919946,y,1,0.3774051660002442,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Pencil,neutral,blue,b,92,92,1,b,1,0.4641040409915149,None,1,92,92,36,108.93906445900211,,,,,,,,,,,,108.92970912499004,108.93906445900211,109.4250919999904,109.4250919999904,109.4250919999904,109.89121704199351,b,1,0.4641040409915149,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Name,self ,yellow,y,93,93,3,y,1,0.41021158199873753,None,3,93,93,1,109.9049162500014,,,,,,,,,,,,109.89483112499875,109.9049162500014,110.39297883400286,110.39297883400286,110.39297883400286,110.80818583400105,y,1,0.41021158199873753,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Her,other,blue,b,94,94,3,b,1,0.5417222910036799,None,3,94,94,30,110.8224362089968,,,,,,,,,,,,110.81195891699463,110.8224362089968,111.3095185419952,111.3095185419952,111.3095185419952,111.85813449999841,b,1,0.5417222910036799,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Selfhood,self ,blue,b,95,95,2,b,1,0.3637993739976082,None,2,95,95,14,111.87383470899658,,,,,,,,,,,,111.86384374999034,111.87383470899658,112.35944812500384,112.35944812500384,112.35944812500384,112.72460041700106,b,1,0.3637993739976082,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Their,other,blue,b,96,96,1,b,1,0.43977749899204355,None,1,96,96,24,112.73872670899436,,,,,,,,,,,,112.72849149999092,112.73872670899436,113.22568104199308,113.22568104199308,113.22568104199308,113.6687579589925,b,1,0.43977749899204355,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Stranger,other,blue,b,97,97,1,b,1,0.34649754100246355,None,1,97,97,22,113.68396174999361,,,,,,,,,,,,113.67494541699125,113.68396174999361,114.16688845900353,114.16688845900353,114.16688845900353,114.51908724999521,b,1,0.34649754100246355,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Selfhood,self ,yellow,y,98,98,2,y,1,0.37651354099216405,None,2,98,98,15,114.53329112500069,,,,,,,,,,,,114.52418174999184,114.53329112500069,115.01690366699768,115.01690366699768,115.01690366699768,115.4024756669969,y,1,0.37651354099216405,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
They,other,blue,b,99,99,1,b,1,0.36076608300209045,None,1,99,99,16,115.41715858399402,,,,,,,,,,,,115.4077502089931,115.41715858399402,115.90060191699013,115.90060191699013,115.90060191699013,116.268400749992,b,1,0.36076608300209045,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Table,neutral,blue,b,100,100,2,b,1,0.25898754099034704,None,2,100,100,34,116.28069941699505,,,,,,,,,,,,116.2719442499947,116.28069941699505,116.76729304199398,116.76729304199398,116.76729304199398,117.03570362499158,b,1,0.25898754099034704,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
She,other,yellow,y,101,101,2,b,0,0.2567114160046913,None,2,101,101,27,117.05059595899365,,,,,,,,,,,,117.04098429199075,117.05059595899365,117.53365766699426,117.53365766699426,117.53365766699426,117.80249237499083,b,0,0.2567114160046913,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
She,other,blue,b,102,102,2,y,0,0.48964124999474734,None,2,102,102,26,117.80938979200437,,,,,,,,,,,,117.80343449999054,117.80938979200437,118.300760291997,118.300760291997,118.300760291997,118.80250933399657,y,0,0.48964124999474734,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Chair,neutral,yellow,y,103,103,1,y,1,0.5740416659973562,None,1,103,103,33,118.81637966699782,,,,,,,,,,,,118.80703187499603,118.81637966699782,119.30131141700258,119.30131141700258,119.30131141700258,119.88537424999231,y,1,0.5740416659973562,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Table,neutral,blue,b,104,104,3,b,1,0.8854149570106529,None,3,104,104,34,119.89856254200276,,,,,,,,,,,,119.889668333999,119.89856254200276,120.38398629199946,120.38398629199946,120.38398629199946,121.27540612500161,b,1,0.8854149570106529,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Window,neutral,blue,b,105,105,4,b,1,0.49695520699606277,None,4,105,105,40,121.28964316699421,,,,,,,,,,,,121.28030708400183,121.28964316699421,121.77651512499142,121.77651512499142,121.77651512499142,122.27533412499179,b,1,0.49695520699606277,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Myself,self ,yellow,y,106,106,3,y,1,0.5469135000021197,None,3,106,106,5,122.28952979200403,,,,,,,,,,,,122.27980658400338,122.28952979200403,122.77647149999393,122.77647149999393,122.77647149999393,123.32524462499714,y,1,0.5469135000021197,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Name,self ,blue,b,107,107,1,b,1,0.6928678319964092,None,1,107,107,0,123.33942158399441,,,,,,,,,,,,123.32986437500222,123.33942158399441,123.8255727920041,123.8255727920041,123.8255727920041,124.52512749999005,b,1,0.6928678319964092,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Bottle,neutral,blue,b,108,108,1,b,1,0.42512695799814537,None,1,108,108,38,124.54018404199451,,,,,,,,,,,,124.53015074999712,124.54018404199451,125.02634933400259,125.02634933400259,125.02634933400259,125.4581006669905,b,1,0.42512695799814537,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Table,neutral,yellow,y,109,109,1,y,1,0.3747270000021672,None,1,109,109,35,125.47354287499911,,,,,,,,,,,,125.46210599999176,125.47354287499911,125.95982245900086,125.95982245900086,125.95982245900086,126.33616479199554,y,1,0.3747270000021672,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Her,other,yellow,y,110,110,2,y,1,0.4124229570006719,None,2,110,110,31,126.3499089590041,,,,,,,,,,,,126.34062554199772,126.3499089590041,126.83412975000101,126.83412975000101,126.83412975000101,127.25293604200124,y,1,0.4124229570006719,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Door,neutral,yellow,y,111,111,1,y,1,0.40267295799276326,None,1,111,111,47,127.2672096669994,,,,,,,,,,,,127.25786208399222,127.2672096669994,127.75078008399578,127.75078008399578,127.75078008399578,128.15846887500084,y,1,0.40267295799276326,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Selfhood,self ,blue,b,112,112,3,b,1,0.4496682910103118,None,3,112,112,14,128.17356329200265,,,,,,,,,,,,128.16360437500407,128.17356329200265,128.6599537919974,128.6599537919974,128.6599537919974,129.11954462499125,b,1,0.4496682910103118,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Book,neutral,yellow,y,113,113,1,y,1,0.6012030410056468,None,1,113,113,43,129.13286587499897,,,,,,,,,,,,129.12381816699053,129.13286587499897,129.61743037500128,129.61743037500128,129.61743037500128,130.2260830419982,y,1,0.6012030410056468,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Friend,other,yellow,y,114,114,3,y,1,0.44495725000160746,None,3,114,114,29,130.24118241699762,,,,,,,,,,,,130.23151791699638,130.24118241699762,130.72657416699803,130.72657416699803,130.72657416699803,131.17546762499842,y,1,0.44495725000160746,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Selfhood,self ,yellow,y,115,115,3,y,1,0.34783854099805467,None,3,115,115,15,131.18985012499616,,,,,,,,,,,,131.18025641699205,131.18985012499616,131.67772179200256,131.67772179200256,131.67772179200256,132.03624195899465,y,1,0.34783854099805467,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Personal,self ,yellow,y,116,116,3,y,1,0.3169003320072079,None,3,116,116,13,132.0502940419974,,,,,,,,,,,,132.04120929200144,132.0502940419974,132.53476125000452,132.53476125000452,132.53476125000452,132.85907079199387,y,1,0.3169003320072079,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Me,self ,blue,b,117,117,2,b,1,0.3344638739945367,None,2,117,117,2,132.8730573339999,,,,,,,,,,,,132.86358887499955,132.8730573339999,133.3612119169993,133.3612119169993,133.3612119169993,133.70296479199897,b,1,0.3344638739945367,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Wall,neutral,blue,b,118,118,3,b,1,0.31836308300262317,None,3,118,118,44,133.7171568749909,,,,,,,,,,,,133.70768362499075,133.7171568749909,134.20129541699134,134.20129541699134,134.20129541699134,134.52562791699893,b,1,0.31836308300262317,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Their,other,yellow,y,119,119,1,y,1,0.4609399159962777,None,1,119,119,25,134.5398815840017,,,,,,,,,,,,134.52958424999088,134.5398815840017,135.02773408399662,135.02773408399662,135.02773408399662,135.4922152920044,y,1,0.4609399159962777,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Stranger,other,yellow,y,120,120,2,y,1,0.30328958299651276,None,2,120,120,23,135.50551583399647,,,,,,,,,,,,135.49702716700267,135.50551583399647,135.993449667003,135.993449667003,135.993449667003,136.30286454199813,y,1,0.30328958299651276,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Door,neutral,yellow,y,121,121,2,y,1,0.40764612500788644,None,2,121,121,47,136.31674887500412,,,,,,,,,,,,136.30728929200268,136.31674887500412,136.80100491699704,136.80100491699704,136.80100491699704,137.21987004199764,y,1,0.40764612500788644,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Window,neutral,yellow,y,122,122,1,y,1,0.788722625002265,None,1,122,122,41,137.23370795899245,,,,,,,,,,,,137.22439474999555,137.23370795899245,137.7180594169913,137.7180594169913,137.7180594169913,138.50928791699698,y,1,0.788722625002265,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
My,self ,blue,b,123,123,1,b,1,0.4780107910046354,None,1,123,123,10,138.52296691699303,,,,,,,,,,,,138.51328004199604,138.52296691699303,139.0117141669907,139.0117141669907,139.0117141669907,139.49249737500213,b,1,0.4780107910046354,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Myself,self ,blue,b,124,124,3,b,1,0.6463197080011014,None,3,124,124,4,139.50759983400349,,,,,,,,,,,,139.4976938339969,139.50759983400349,139.99242712499108,139.99242712499108,139.99242712499108,140.64334387499548,b,1,0.6463197080011014,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Name,self ,blue,b,125,125,2,b,1,0.7760873329971218,None,2,125,125,0,140.6571313339955,,,,,,,,,,,,140.6474004999909,140.6571313339955,141.144615333993,141.144615333993,141.144615333993,141.92581508400326,b,1,0.7760873329971218,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Name,self ,yellow,y,126,126,4,b,0,0.4627570000011474,None,4,126,126,1,141.93634487499367,,,,,,,,,,,,141.92672849999508,141.93634487499367,142.426006166992,142.426006166992,142.426006166992,142.89263437499176,b,0,0.4627570000011474,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Pencil,neutral,yellow,y,127,127,1,y,1,0.556967040989548,None,1,127,127,37,142.90695329199662,,,,,,,,,,,,142.8974219590018,142.90695329199662,143.3939657919982,143.3939657919982,143.3939657919982,143.9534288750001,y,1,0.556967040989548,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Her,other,yellow,y,128,128,3,y,1,0.3220693740004208,None,3,128,128,31,143.96789483400062,,,,,,,,,,,,143.95860149999498,143.96789483400062,144.45181841700105,144.45181841700105,144.45181841700105,144.77593224999146,y,1,0.3220693740004208,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Them,other,yellow,y,129,129,2,y,1,0.3736412489961367,None,2,129,129,21,144.78508812499058,,,,,,,,,,,,144.77832499999204,144.78508812499058,145.27734179199615,145.27734179199615,145.27734179199615,145.65368062499329,y,1,0.3736412489961367,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Book,neutral,yellow,y,130,130,2,y,1,0.7295276660006493,None,2,130,130,43,145.66771520899783,,,,,,,,,,,,145.6585728749924,145.66771520899783,146.15137079199485,146.15137079199485,146.15137079199485,146.88688791700406,y,1,0.7295276660006493,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
