4.9986 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
4.9986 	EXP 	text: height = np.float64(0.05)
4.9986 	EXP 	text: height = np.float64(0.05)
4.9986 	EXP 	text: height = np.float64(0.05)
4.9986 	EXP 	text: text = 'RED'
4.9986 	EXP 	fixation: autoDraw = True
5.1116 	EXP 	Device response: <KeyPress from None: t=4.979822124005295, value=r, duration=0.12036724999779835>
5.4867 	INFO 	Keyboard events cleared
5.4865 	EXP 	fixation: autoDraw = False
5.4865 	EXP 	text: autoDraw = True
5.9837 	EXP 	Device response: <KeyPress from None: t=5.979820998996729, value=r, duration=None>
5.9841 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
5.9988 	DATA 	Keypress: r
6.0033 	WARNING 	t of last frame was 20.84ms (=1/47)
6.0033 	EXP 	fixation: autoDraw = False
6.0033 	EXP 	text: autoDraw = False
6.0033 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
6.0033 	EXP 	text: text = 'RED'
6.0033 	EXP 	fixation: autoDraw = True
6.0952 	EXP 	Device response: <KeyPress from None: t=5.979820998996729, value=r, duration=0.1085677919909358>
6.4849 	INFO 	Keyboard events cleared
6.4848 	EXP 	fixation: autoDraw = False
6.4848 	EXP 	text: autoDraw = True
7.0450 	EXP 	Device response: <KeyPress from None: t=7.0359362910094205, value=b, duration=None>
7.0456 	EXP 	New trial (rep=1, index=0): <Trial 4 (0 in rep 1) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b', 'thisN': 4, 'thisTrialN': 0, 'thisRepN': 1}>
7.0531 	DATA 	Keypress: b
7.0582 	EXP 	fixation: autoDraw = False
7.0582 	EXP 	text: autoDraw = False
7.0582 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
7.0582 	EXP 	text: height = np.float64(0.05)
7.0582 	EXP 	text: height = np.float64(0.05)
7.0582 	EXP 	text: height = np.float64(0.05)
7.0582 	EXP 	text: text = 'BLUE'
7.0582 	EXP 	fixation: autoDraw = True
7.1509 	EXP 	Device response: <KeyPress from None: t=7.0359362910094205, value=b, duration=0.1122865829966031>
7.5438 	INFO 	Keyboard events cleared
7.5436 	EXP 	fixation: autoDraw = False
7.5436 	EXP 	text: autoDraw = True
7.9286 	EXP 	Device response: <KeyPress from None: t=7.920061248994898, value=b, duration=None>
7.9292 	EXP 	New trial (rep=1, index=1): <Trial 5 (1 in rep 1) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r', 'thisN': 5, 'thisTrialN': 1, 'thisRepN': 1}>
7.9340 	DATA 	Keypress: b
7.9391 	EXP 	fixation: autoDraw = False
7.9391 	EXP 	text: autoDraw = False
7.9391 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
7.9391 	EXP 	text: text = 'BLUE'
7.9391 	EXP 	fixation: autoDraw = True
8.0503 	EXP 	Device response: <KeyPress from None: t=7.920061248994898, value=b, duration=0.12426141701871529>
8.4270 	INFO 	Keyboard events cleared
8.4268 	EXP 	fixation: autoDraw = False
8.4268 	EXP 	text: autoDraw = True
8.9117 	EXP 	Device response: <KeyPress from None: t=8.900899458007189, value=r, duration=None>
8.9123 	EXP 	New trial (rep=1, index=2): <Trial 6 (2 in rep 1) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 6, 'thisTrialN': 2, 'thisRepN': 1}>
8.9192 	DATA 	Keypress: r
8.9242 	EXP 	fixation: autoDraw = False
8.9242 	EXP 	text: autoDraw = False
8.9242 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
8.9242 	EXP 	text: height = np.float64(0.05)
8.9242 	EXP 	text: height = np.float64(0.05)
8.9242 	EXP 	text: height = np.float64(0.05)
8.9242 	EXP 	text: text = 'RED'
8.9242 	EXP 	fixation: autoDraw = True
9.0117 	EXP 	Device response: <KeyPress from None: t=8.900899458007189, value=r, duration=0.10033862499403767>
9.4102 	INFO 	Keyboard events cleared
9.4100 	EXP 	fixation: autoDraw = False
9.4100 	EXP 	text: autoDraw = True
9.7953 	EXP 	Device response: <KeyPress from None: t=9.78813566599274, value=b, duration=None>
9.7958 	EXP 	New trial (rep=1, index=3): <Trial 7 (3 in rep 1) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r', 'thisN': 7, 'thisTrialN': 3, 'thisRepN': 1}>
9.8002 	DATA 	Keypress: b
9.8052 	EXP 	fixation: autoDraw = False
9.8052 	EXP 	text: autoDraw = False
9.8052 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
9.8052 	EXP 	text: text = 'RED'
9.8052 	EXP 	fixation: autoDraw = True
9.8951 	EXP 	Device response: <KeyPress from None: t=9.78813566599274, value=b, duration=0.09611520799808204>
10.2937 	INFO 	Keyboard events cleared
10.2935 	EXP 	fixation: autoDraw = False
10.2935 	EXP 	text: autoDraw = True
10.7952 	EXP 	Device response: <KeyPress from None: t=10.783097873994848, value=r, duration=None>
10.7957 	EXP 	New trial (rep=2, index=0): <Trial 8 (0 in rep 2) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 8, 'thisTrialN': 0, 'thisRepN': 2}>
10.8003 	DATA 	Keypress: r
10.8054 	EXP 	fixation: autoDraw = False
10.8054 	EXP 	text: autoDraw = False
10.8054 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
10.8054 	EXP 	text: text = 'RED'
10.8054 	EXP 	fixation: autoDraw = True
10.8954 	EXP 	Device response: <KeyPress from None: t=10.783097873994848, value=r, duration=0.10837724999873899>
11.2937 	INFO 	Keyboard events cleared
11.2935 	EXP 	fixation: autoDraw = False
11.2935 	EXP 	text: autoDraw = True
11.6285 	EXP 	Device response: <KeyPress from None: t=11.620076833001804, value=b, duration=None>
