5.5305 	EXP 	fixation: autoDraw = False
5.5305 	EXP 	grating: autoDraw = True
5.8290 	EXP 	grating: autoDraw = False
6.0131 	EXP 	Device response: <KeyPress from None: t=6.0084305420168675, value=right, duration=None>
6.0163 	DATA 	Keypress: right
6.0248 	EXP 	fixation: autoDraw = False
6.0248 	EXP 	grating: autoDraw = False
6.0248 	EXP 	grating: ori = np.float64(2.0)
6.0248 	EXP 	fixation: autoDraw = True
6.1260 	EXP 	Device response: <KeyPress from None: t=6.0084305420168675, value=right, duration=0.11258029198506847>
6.5087 	INFO 	Keyboard events cleared
6.5086 	EXP 	grating: autoDraw = True
6.5141 	EXP 	fixation: autoDraw = False
6.7498 	WARNING 	t of last frame was 41.31ms (=1/24)
6.7941 	EXP 	grating: autoDraw = False
7.0261 	EXP 	Device response: <KeyPress from None: t=7.022714791994076, value=right, duration=None>
7.0302 	DATA 	Keypress: right
7.0336 	EXP 	fixation: autoDraw = False
7.0336 	EXP 	grating: autoDraw = False
7.0336 	EXP 	grating: ori = np.float64(2.0)
7.0336 	EXP 	fixation: autoDraw = True
7.1426 	EXP 	Device response: <KeyPress from None: t=7.022714791994076, value=right, duration=0.11639412504155189>
7.5252 	INFO 	Keyboard events cleared
7.5250 	EXP 	grating: autoDraw = True
7.5295 	EXP 	fixation: autoDraw = False
7.8130 	EXP 	grating: autoDraw = False
7.9631 	EXP 	Device response: <KeyPress from None: t=7.959311250015162, value=right, duration=None>
7.9663 	DATA 	Keypress: right
7.9750 	EXP 	fixation: autoDraw = False
7.9750 	EXP 	grating: autoDraw = False
7.9750 	EXP 	grating: ori = np.float64(-2.0)
7.9750 	EXP 	fixation: autoDraw = True
8.0764 	EXP 	Device response: <KeyPress from None: t=7.959311250015162, value=right, duration=0.11285637499531731>
8.4585 	INFO 	Keyboard events cleared
8.4583 	EXP 	grating: autoDraw = True
8.4631 	EXP 	fixation: autoDraw = False
8.7455 	EXP 	grating: autoDraw = False
8.8764 	EXP 	Device response: <KeyPress from None: t=8.863459250016604, value=left, duration=None>
8.8813 	DATA 	Keypress: left
8.8846 	EXP 	fixation: autoDraw = False
8.8846 	EXP 	grating: autoDraw = False
8.8846 	EXP 	grating: ori = np.float64(1.0)
8.8846 	EXP 	fixation: autoDraw = True
8.9760 	EXP 	Device response: <KeyPress from None: t=8.863459250016604, value=left, duration=0.10876166698290035>
9.3750 	INFO 	Keyboard events cleared
9.3749 	EXP 	grating: autoDraw = True
9.3796 	EXP 	fixation: autoDraw = False
9.6629 	EXP 	grating: autoDraw = False
9.9095 	EXP 	Device response: <KeyPress from None: t=9.903565166983753, value=right, duration=None>
9.9148 	DATA 	Keypress: right
9.9181 	EXP 	fixation: autoDraw = False
9.9181 	EXP 	grating: autoDraw = False
9.9181 	EXP 	grating: ori = np.float64(-1.0)
9.9181 	EXP 	fixation: autoDraw = True
10.0254 	EXP 	Device response: <KeyPress from None: t=9.903565166983753, value=right, duration=0.1202722919988446>
10.1918 	WARNING 	t of last frame was 26.32ms (=1/37)
10.4037 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
10.4252 	INFO 	Keyboard events cleared
10.4250 	EXP 	fixation: autoDraw = False
10.4250 	EXP 	grating: autoDraw = True
10.7127 	EXP 	grating: autoDraw = False
18.7934 	EXP 	Device response: <KeyPress from None: t=18.779880166985095, value=right, duration=None>
18.7983 	DATA 	Keypress: right
18.8017 	EXP 	fixation: autoDraw = False
18.8017 	EXP 	grating: autoDraw = False
18.8017 	EXP 	grating: ori = np.float64(-1.5)
18.8017 	EXP 	fixation: autoDraw = True
18.9268 	EXP 	Device response: <KeyPress from None: t=18.779880166985095, value=right, duration=0.1363071670057252>
19.2922 	INFO 	Keyboard events cleared
19.2921 	EXP 	grating: autoDraw = True
19.2966 	EXP 	fixation: autoDraw = False
19.5797 	EXP 	grating: autoDraw = False
19.6598 	EXP 	Device response: <KeyPress from None: t=19.65438795898808, value=left, duration=None>
19.6638 	DATA 	Keypress: left
19.6672 	EXP 	fixation: autoDraw = False
19.6672 	EXP 	grating: autoDraw = False
19.6672 	EXP 	grating: ori = np.float64(-1.5)
19.6672 	EXP 	fixation: autoDraw = True
