pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trial_2.started,fixation_2.started,line_1.started,line_2.started,line_3.started,line_4.started,fixation_2.stopped,probe_2.started,key_resp_2.started,trial_2.stopped,trials_2.key_resp_2.keys,trials_2.key_resp_2.corr,trials_2.key_resp_2.rt,trials_2.key_resp_2.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c,10,2,2,c,1,0.3123726660851389,None,,,,,2,2,10,2,,,,,25.18065887503326,,25.1761834169738,25.18065887503326,26.166816541925073,26.166816541925073,26.166816541925073,26.166816541925073,26.17539708293043,27.166990166995674,27.166990166995674,27.483512999955565,c,1,0.3123726660851389,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
-150,z,11,3,2,z,1,0.22061691712588072,None,,,,,2,3,11,3,,,,,27.492246416863054,,27.484187291935086,27.492246416863054,28.4833752498962,28.4833752498962,28.4833752498962,28.4833752498962,28.4833752498962,29.483889166964218,29.483889166964218,29.710706250043586,z,1,0.22061691712588072,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
-50,x,12,0,3,x,1,0.08239691681228578,None,,,,,3,0,12,0,,,,,29.71986566693522,,29.71129308291711,29.71986566693522,30.709338875021785,30.709338875021785,30.709338875021785,30.709338875021785,30.716253124875948,31.709004499949515,31.709004499949515,31.793972082901746,x,1,0.08239691681228578,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
150,v,13,1,3,v,1,0.21995604084804654,None,,,,,3,1,13,1,,,,,31.803513708058745,,31.79456604202278,31.803513708058745,32.78467879188247,32.78467879188247,32.78467879188247,32.78467879188247,32.79919458297081,33.79237183299847,33.79237183299847,34.01772441691719,v,1,0.21995604084804654,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
50,c,14,2,3,c,1,0.23193329107016325,None,,,,,3,2,14,2,,,,,34.026602833066136,,34.01823304197751,34.026602833066136,35.019275249913335,35.019275249913335,35.019275249913335,35.019275249913335,35.019275249913335,36.016624375013635,36.016624375013635,36.25869775004685,c,1,0.23193329107016325,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
-150,z,15,3,3,z,1,0.4157481661532074,None,,,,,3,3,15,3,,,,,36.26352045801468,,36.259179417043924,36.26352045801468,37.25087733287364,37.25087733287364,37.25087733287364,37.25087733287364,37.25912441685796,38.24984499998391,38.24984499998391,38.66712166694924,z,1,0.4157481661532074,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
-50,x,16,0,4,x,1,0.33001858298666775,None,,,,,4,0,16,0,,,,,38.67590191704221,,38.667659000027925,38.67590191704221,39.667372833006084,39.667372833006084,39.667372833006084,39.667372833006084,39.667372833006084,40.66664341697469,40.66664341697469,41.00053620804101,x,1,0.33001858298666775,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
150,v,17,1,4,v,1,0.25523804198019207,None,,,,,4,1,17,1,,,,,41.00915091694333,,41.001083832932636,41.00915091694333,42.00126395793632,42.00126395793632,42.00126395793632,42.00126395793632,42.00126395793632,43.00163366692141,43.00163366692141,43.26158870803192,v,1,0.25523804198019207,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
50,c,18,2,4,c,1,0.21799549995921552,None,,,,,4,2,18,2,,,,,43.27102966699749,,43.26223187497817,43.27102966699749,44.25963762495667,44.25963762495667,44.25963762495667,44.25963762495667,44.26605945802294,45.25951858307235,45.25951858307235,45.48428949993104,c,1,0.21799549995921552,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
-150,z,19,3,4,z,1,0.3345087501220405,None,,,,,4,3,19,3,,,,,45.49311520787887,,45.48482737503946,45.49311520787887,46.48398458305746,46.48398458305746,46.48398458305746,46.48398458305746,46.48398458305746,47.476125332992524,47.476125332992524,47.81759199989028,z,1,0.3345087501220405,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
-50,x,20,0,5,x,1,0.011598000070080161,None,,,,,5,0,20,0,,,,,47.82635258301161,,47.818140333052725,47.82635258301161,48.817193707916886,48.817193707916886,48.817193707916886,48.817193707916886,48.817193707916886,49.817079707980156,49.817079707980156,49.83425541687757,x,1,0.011598000070080161,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
150,v,21,1,5,v,1,0.5830670839641243,None,,,,,5,1,21,1,,,,,49.84267545794137,,49.83479637489654,49.84267545794137,50.83451299997978,50.83451299997978,50.83451299997978,50.83451299997978,50.83451299997978,51.834654208039865,51.834654208039865,52.42830633302219,v,1,0.5830670839641243,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
50,c,22,2,5,c,1,0.2778274999000132,None,,,,,5,2,22,2,,,,,52.437375207897276,,52.42891479190439,52.437375207897276,53.426955458009616,53.426955458009616,53.426955458009616,53.426955458009616,53.43349574995227,54.42697779205628,54.42697779205628,54.71145137492567,c,1,0.2778274999000132,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
-150,z,23,3,5,z,1,0.6410987910348922,None,,,,,5,3,23,3,,,,,54.72024433291517,,54.71197666693479,54.72024433291517,55.71021024999209,55.71021024999209,55.71021024999209,55.71021024999209,55.7165112500079,56.709794000023976,56.709794000023976,57.36160449986346,z,1,0.6410987910348922,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
-50,x,24,0,6,x,1,1.364941000007093,None,,,,,6,0,24,0,,,,,57.36670174985193,,57.36204145802185,57.36670174985193,58.36033349996433,58.36033349996433,58.36033349996433,58.36033349996433,58.36033349996433,59.35994899994694,59.35994899994694,60.72852974990383,x,1,1.364941000007093,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
150,v,25,1,6,v,1,0.254658916965127,None,,,,,6,1,25,1,,,,,60.7382974580396,,60.72914895787835,60.7382974580396,61.726943749934435,61.726943749934435,61.726943749934435,61.726943749934435,61.733458457980305,62.72731529199518,62.72731529199518,62.98493879195303,v,1,0.254658916965127,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
50,c,26,2,6,c,1,0.2671644580550492,None,,,,,6,2,26,2,,,,,62.99335970799439,,62.98543650005013,62.99335970799439,63.98514145798981,63.98514145798981,63.98514145798981,63.98514145798981,63.98514145798981,64.98483495786786,64.98483495786786,65.2618029168807,c,1,0.2671644580550492,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
-150,z,27,3,6,z,1,0.4845000000204891,None,,,,,6,3,27,3,,,,,65.27072220784612,,65.26234329189174,65.27072220784612,66.260614000028,66.260614000028,66.260614000028,66.260614000028,66.26669437484816,67.26046966691501,67.26046966691501,67.751236082986,z,1,0.4845000000204891,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
-50,x,28,0,7,x,1,0.6883936249651015,None,,,,,7,0,28,0,,,,,67.75973604200408,,67.75177479186095,67.75973604200408,68.7511299578473,68.7511299578473,68.7511299578473,68.7511299578473,68.7511299578473,69.74377583293244,69.74377583293244,70.43509833305143,x,1,0.6883936249651015,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
150,v,29,1,7,v,1,0.32173591712489724,None,,,,,7,1,29,1,,,,,70.44388562487438,,70.43563708290458,70.44388562487438,71.43444454204291,71.43444454204291,71.43444454204291,71.43444454204291,71.43444454204291,72.4356375830248,72.4356375830248,72.76206466695294,v,1,0.32173591712489724,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
50,c,30,2,7,c,1,0.2636422920040786,None,,,,,7,2,30,2,,,,,72.77131637488492,,72.76260116696358,72.77131637488492,73.75236320798285,73.75236320798285,73.75236320798285,73.75236320798285,73.76624133298174,74.76051462488249,74.76051462488249,75.02830674988218,c,1,0.2636422920040786,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
-150,z,31,3,7,z,1,0.3137729170266539,None,,,,,7,3,31,3,,,,,75.0369113329798,,75.02883416693658,75.0369113329798,76.01887129200622,76.01887129200622,76.01887129200622,76.01887129200622,76.03187899990007,77.01746429200284,77.01746429200284,77.33472479204647,z,1,0.3137729170266539,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
-50,x,32,0,8,x,1,0.3328782501630485,None,,,,,8,0,32,0,,,,,77.34347233292647,,77.33523712493479,77.34347233292647,78.33528029196896,78.33528029196896,78.33528029196896,78.33528029196896,78.33528029196896,79.32735729194246,79.32735729194246,79.66222612489946,x,1,0.3328782501630485,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
150,v,33,1,8,v,1,0.6551820419263095,None,,,,,8,1,33,1,,,,,79.67198724998161,,79.6629529169295,79.67198724998161,80.66098804189824,80.66098804189824,80.66098804189824,80.66098804189824,80.66783204185776,81.66098629194312,81.66098629194312,82.31850258284248,v,1,0.6551820419263095,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
50,c,34,2,8,c,1,0.442343374947086,None,,,,,8,2,34,2,,,,,82.3274524169974,,82.31902112485841,82.3274524169974,83.3177349169273,83.3177349169273,83.3177349169273,83.3177349169273,83.3177349169273,84.31911762501113,84.31911762501113,84.76918216701597,c,1,0.442343374947086,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
-150,z,35,3,8,z,1,0.34125687507912517,None,,,,,8,3,35,3,,,,,84.77812745794654,,84.7697222919669,84.77812745794654,85.76943466695957,85.76943466695957,85.76943466695957,85.76943466695957,85.76943466695957,86.7681014998816,86.7681014998816,87.11244100006297,z,1,0.34125687507912517,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
-50,x,36,0,9,x,1,0.2425775828305632,None,,,,,9,0,36,0,,,,,87.12181304185651,,87.11321195797063,87.12181304185651,88.1023717080243,88.1023717080243,88.1023717080243,88.1023717080243,88.11700916686095,89.10282437503338,89.10282437503338,89.35603874991648,x,1,0.2425775828305632,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
150,v,37,1,9,v,1,0.2655110841151327,None,,,,,9,1,37,1,,,,,89.37786558293737,,89.3564757918939,89.37786558293737,90.35223929188214,90.35223929188214,90.35223929188214,90.35223929188214,90.36747108306736,91.35292958305217,91.35292958305217,91.62930829194374,v,1,0.2655110841151327,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
50,c,38,2,9,c,1,0.36540604080073535,None,,,,,9,2,38,2,,,,,91.63783045788296,,91.62982670799829,91.63783045788296,92.62832245789468,92.62832245789468,92.62832245789468,92.62832245789468,92.63450933294371,93.62814562488347,93.62814562488347,93.99640299985185,c,1,0.36540604080073535,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
-150,z,39,3,9,z,1,0.30794770806096494,None,,,,,9,3,39,3,,,,,94.00581916701049,,93.99700495786965,94.00581916701049,94.9945467079524,94.9945467079524,94.9945467079524,94.9945467079524,95.00092924991623,95.99455204186961,95.99455204186961,96.31314820796251,z,1,0.30794770806096494,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
-50,x,40,0,10,x,1,0.4119062090758234,None,,,,,10,0,40,0,,,,,96.32246204186231,,96.31373037490994,96.32246204186231,97.31128483288921,97.31128483288921,97.31128483288921,97.31128483288921,97.31842354196124,98.31151454197243,98.31151454197243,98.72988924989477,x,1,0.4119062090758234,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
150,v,41,1,10,v,1,0.4127230830490589,None,,,,,10,1,41,1,,,,,98.73910829192027,,98.73056558286771,98.73910829192027,99.72821879200637,99.72821879200637,99.72821879200637,99.72821879200637,99.73448104201816,100.72801149985753,100.72801149985753,101.14609462488443,v,1,0.4127230830490589,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
50,c,42,2,10,c,1,0.33140795794315636,None,,,,,10,2,42,2,,,,,101.15466337488033,,101.14661508286372,101.15466337488033,102.1453141248785,102.1453141248785,102.1453141248785,102.1453141248785,102.15189199987799,103.14523366698995,103.14523366698995,103.48000712506473,c,1,0.33140795794315636,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
-150,z,43,3,10,z,1,0.2285857091192156,None,,,,,10,3,43,3,,,,,103.4896861249581,,103.48072454193607,103.4896861249581,104.47840245789848,104.47840245789848,104.47840245789848,104.47840245789848,104.48492329195142,105.4781473330222,105.4781473330222,105.71305533288978,z,1,0.2285857091192156,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
-50,x,44,0,11,x,1,0.2503922500181943,None,,,,,11,0,44,0,,,,,105.72164720785804,,105.71358270803466,105.72164720785804,106.7117157918401,106.7117157918401,106.7117157918401,106.7117157918401,106.71811899985187,107.71223012497649,107.71223012497649,107.97315945802256,x,1,0.2503922500181943,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
150,v,45,1,11,v,1,0.3849007501266897,None,,,,,11,1,45,1,,,,,107.99513016687706,,107.97368616703898,107.99513016687706,108.97102075000294,108.97102075000294,108.97102075000294,108.97102075000294,108.98336641700007,109.96978074987419,109.96978074987419,110.36359387496486,v,1,0.3849007501266897,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
50,c,46,2,11,c,1,0.3073697090148926,None,,,,,11,2,46,2,,,,,110.37286133295856,,110.364180207951,110.37286133295856,111.36195324989967,111.36195324989967,111.36195324989967,111.36195324989967,111.36850958294235,112.36236045788974,112.36236045788974,112.68004558305256,c,1,0.3073697090148926,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
-150,z,47,3,11,z,1,0.36784125003032386,None,,,,,11,3,47,3,,,,,112.68868258292787,,112.68056566687301,112.68868258292787,113.67864229204133,113.67864229204133,113.67864229204133,113.67864229204133,113.68489991687238,114.67803512490354,114.67803512490354,115.05247183307074,z,1,0.36784125003032386,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
-50,x,48,0,12,x,1,0.6751978751271963,None,,,,,12,0,48,0,,,,,115.06096574990079,,115.05288379197009,115.06096574990079,116.05325716687366,116.05325716687366,116.05325716687366,116.05325716687366,116.05325716687366,117.0456182078924,117.0456182078924,117.73039783304557,x,1,0.6751978751271963,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
150,v,49,1,12,v,1,0.9896609170828015,None,,,,,12,1,49,1,,,,,117.74008191702887,,117.73107783286832,117.74008191702887,118.72819458297454,118.72819458297454,118.72819458297454,118.72819458297454,118.73546916688792,119.72824008297175,119.72824008297175,120.72105858288705,v,1,0.9896609170828015,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
50,c,50,2,12,c,1,0.5409560829866678,None,,,,,12,2,50,2,,,,,120.74632545793429,,120.72158699994907,120.74632545793429,121.72099675005302,121.72099675005302,121.72099675005302,121.72099675005302,121.74601658293977,122.720012167003,122.720012167003,123.26413512486033,c,1,0.5409560829866678,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
-150,z,51,3,12,z,1,0.3228036661166698,None,,,,,12,3,51,3,,,,,123.27367249992676,,123.26480658305809,123.27367249992676,124.26239016698673,124.26239016698673,124.26239016698673,124.26239016698673,124.26979408296756,125.26219133287668,125.26219133287668,125.58708974998444,z,1,0.3228036661166698,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
-50,x,52,0,13,x,1,0.277975499862805,None,,,,,13,0,52,0,,,,,125.59630654193461,,125.58763708290644,125.59630654193461,126.58642987487838,126.58642987487838,126.58642987487838,126.58642987487838,126.58642987487838,127.58591020805761,127.58591020805761,127.87080066697672,x,1,0.277975499862805,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
150,v,53,1,13,v,1,0.3061105420347303,None,,,,,13,1,53,1,,,,,127.87956695794128,,127.87132699997164,127.87956695794128,128.86987779196352,128.86987779196352,128.86987779196352,128.86987779196352,128.86987779196352,129.87095899996348,129.87095899996348,130.1807799169328,v,1,0.3061105420347303,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
50,c,54,2,13,c,1,0.24472925020381808,None,,,,,13,2,54,2,,,,,130.19036499992944,,130.18139991699718,130.19036499992944,131.17939591687173,131.17939591687173,131.17939591687173,131.17939591687173,131.18723337491974,132.1793994170148,132.1793994170148,132.43104470800608,c,1,0.24472925020381808,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
-150,z,55,3,13,z,1,0.3133657919242978,None,,,,,13,3,55,3,,,,,132.44037012499757,,132.43166783289053,132.44037012499757,133.42940879194066,133.42940879194066,133.42940879194066,133.42940879194066,133.43634533300065,134.4297334169969,134.4297334169969,134.74729479197413,z,1,0.3133657919242978,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
-50,x,56,0,14,x,1,0.30269316700287163,None,,,,,14,0,56,0,,,,,134.75595104205422,,134.74781433306634,134.75595104205422,135.74590116692707,135.74590116692707,135.74590116692707,135.74590116692707,135.75204229191877,136.73648349987343,136.73648349987343,137.04768479196355,x,1,0.30269316700287163,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
150,v,57,1,14,v,1,0.28798991721123457,None,,,,,14,1,57,1,,,,,137.05639504198916,,137.04822125006467,137.05639504198916,138.04618137492798,138.04618137492798,138.04618137492798,138.04618137492798,138.0526581669692,139.04619016684592,139.04619016684592,139.33707450004295,v,1,0.28798991721123457,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
50,c,58,2,14,c,1,0.47523300000466406,None,,,,,14,2,58,2,,,,,139.34569729189388,,139.33756883302703,139.34569729189388,140.33652691706084,140.33652691706084,140.33652691706084,140.33652691706084,140.33652691706084,141.3361201249063,141.3361201249063,141.8144775419496,c,1,0.47523300000466406,None,,,,,,,,,,,,,,,01,001,2025-10-02_16h13.32.496,Motor sequence learning,,2025.1.1,None,2025-10-02 16h13.42.323703 +0530,
