thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
56,0,56,[np.float64(-0.29888888888888887)],[np.float64(0.04777777777777778)],[1],[0],[0],[1.1845652498304844],['target'],56,0,56,0,75.55248562502675,,10,75.54133491707034,75.55248562502675,75.55248562502675,0.01644820813089609,76.72607487509958,[np.float64(-0.29888888888888887)],[np.float64(0.04777777777777778)],[1],[0],[0],[1.1845652498304844],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
57,0,57,[np.float64(-0.3244444444444444)],[np.float64(-0.10777777777777778)],[1],[0],[0],[0.9985954591538757],['target'],57,0,57,0,76.75407616700977,,10,76.74275808315724,76.75407616700977,76.75407616700977,0.016569499857723713,77.74146633315831,[np.float64(-0.3244444444444444)],[np.float64(-0.10777777777777778)],[1],[0],[0],[0.9985954591538757],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
58,0,58,[np.float64(0.12444444444444444)],[np.float64(0.10222222222222223)],[1],[0],[0],[1.426461209077388],['target'],58,0,58,0,77.7575469580479,,5,77.7497199580539,77.7575469580479,77.7575469580479,0.008145292056724429,79.17629333306104,[np.float64(0.12444444444444444)],[np.float64(0.10222222222222223)],[1],[0],[0],[1.426461209077388],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
59,0,59,[np.float64(-0.48777777777777775)],[np.float64(0.016666666666666666)],[1],[0],[0],[1.041490999981761],['target'],59,0,59,0,79.19261512509547,,5,79.18474666704424,79.19261512509547,79.19261512509547,0.008360499981790781,80.22634912515059,[np.float64(-0.48777777777777775)],[np.float64(0.016666666666666666)],[1],[0],[0],[1.041490999981761],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
60,0,60,[np.float64(-0.03222222222222222)],[np.float64(-0.1411111111111111)],[1],[0],[0],[1.1156752922106534],['target'],60,0,60,0,80.25339429196902,,10,80.24253250006586,80.25339429196902,80.25339429196902,0.016094249906018376,81.3583125420846,[np.float64(-0.03222222222222222)],[np.float64(-0.1411111111111111)],[1],[0],[0],[1.1156752922106534],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
61,0,61,[np.float64(0.008888888888888889)],[np.float64(0.18333333333333332)],[1],[0],[0],[1.24792500003241],['target'],61,0,61,0,81.38802916696295,,10,81.3770590829663,81.38802916696295,81.38802916696295,0.018652499886229634,82.62513545807451,[np.float64(0.008888888888888889)],[np.float64(0.18333333333333332)],[1],[0],[0],[1.24792500003241],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
62,0,62,[np.float64(-0.14666666666666667)],[np.float64(0.31333333333333335)],[1],[0],[0],[1.0739034169819206],['target'],62,0,62,0,82.64345558313653,,5,82.63545991713181,82.64345558313653,82.64345558313653,0.010216417023912072,83.70946720801294,[np.float64(-0.14666666666666667)],[np.float64(0.31333333333333335)],[1],[0],[0],[1.0739034169819206],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
63,0,63,[np.float64(0.20222222222222222)],[np.float64(-0.052222222222222225)],[1],[0],[0],[1.1136546251364052],['target'],63,0,63,0,83.73746508313343,,10,83.72647087508813,83.73746508313343,83.73746508313343,0.016913834027945995,84.84022766700946,[np.float64(0.20222222222222222)],[np.float64(-0.052222222222222225)],[1],[0],[0],[1.1136546251364052],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
64,0,64,[np.float64(0.43444444444444447)],[np.float64(-0.3433333333333333)],[1],[0],[0],[1.22821958293207],['target'],64,0,64,0,84.85699412506074,,5,84.8490390421357,84.85699412506074,84.85699412506074,0.008695875061675906,86.07735999999568,[np.float64(0.43444444444444447)],[np.float64(-0.3433333333333333)],[1],[0],[0],[1.22821958293207],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
65,0,65,[np.float64(-0.45222222222222225)],[np.float64(0.022222222222222223)],[1],[0],[0],[1.5163834157865494],['target'],65,0,65,0,86.10457616695203,,10,86.09330516704358,86.10457616695203,86.10457616695203,0.015857124933972955,87.60979095799848,[np.float64(-0.45222222222222225)],[np.float64(0.022222222222222223)],[1],[0],[0],[1.5163834157865494],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
66,0,66,[np.float64(0.15888888888888889)],[np.float64(0.08666666666666667)],[1],[0],[0],[1.3585266249720007],['target'],66,0,66,0,87.62555141700432,,5,87.61817054217681,87.62555141700432,87.62555141700432,0.008269625017419457,88.97680725017563,[np.float64(0.15888888888888889)],[np.float64(0.08666666666666667)],[1],[0],[0],[1.3585266249720007],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
67,0,67,[np.float64(-0.16333333333333333)],[np.float64(0.22333333333333333)],[1],[0],[0],[1.041089584119618],['target'],67,0,67,0,88.99440779211,,5,88.98626287514344,88.99440779211,88.99440779211,0.009359332965686917,90.02745404210873,[np.float64(-0.16333333333333333)],[np.float64(0.22333333333333333)],[1],[0],[0],[1.041089584119618],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
68,0,68,[np.float64(0.4722222222222222)],[np.float64(-0.01888888888888889)],[1],[0],[0],[1.7125399578362703],['target'],68,0,68,0,90.05602004216053,,10,90.04402866703458,90.05602004216053,90.05602004216053,0.016470666974782944,91.75667504197918,[np.float64(0.4722222222222222)],[np.float64(-0.01888888888888889)],[1],[0],[0],[1.7125399578362703],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
69,0,69,[np.float64(0.21888888888888888)],[np.float64(-0.3055555555555556)],[1],[0],[0],[2.3883189589250833],['target'],69,0,69,0,91.77942958311178,,10,91.77002529217862,91.77942958311178,91.77942958311178,0.01325587509199977,94.15844145813026,[np.float64(0.21888888888888888)],[np.float64(-0.3055555555555556)],[1],[0],[0],[2.3883189589250833],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
70,0,70,[np.float64(-0.03777777777777778)],[np.float64(0.47555555555555556)],[1],[0],[0],[1.8577406250406057],['target'],70,0,70,0,94.18574291700497,,10,94.17536954209208,94.18574291700497,94.18574291700497,0.016792249865829945,96.03325741714798,[np.float64(-0.03777777777777778)],[np.float64(0.47555555555555556)],[1],[0],[0],[1.8577406250406057],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
71,0,71,[np.float64(0.006666666666666667)],[np.float64(-0.09222222222222222)],[1],[0],[0],[1.4929030830971897],['target'],71,0,71,0,96.06038754200563,,10,96.04918425017968,96.06038754200563,96.06038754200563,0.01581975002773106,97.54223937517963,[np.float64(0.006666666666666667)],[np.float64(-0.09222222222222222)],[1],[0],[0],[1.4929030830971897],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
72,0,72,[np.float64(0.03)],[np.float64(0.10333333333333333)],[1],[0],[0],[0.9249237501062453],['target'],72,0,72,0,97.56089258310385,,5,97.5524857500568,97.56089258310385,97.56089258310385,0.010122874984517694,98.47751200012863,[np.float64(0.03)],[np.float64(0.10333333333333333)],[1],[0],[0],[0.9249237501062453],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
73,0,73,[np.float64(-0.3522222222222222)],[np.float64(0.06111111111111111)],[1],[0],[0],[1.341496666893363],['target'],73,0,73,0,98.49355958309025,,5,98.48579908302054,98.49355958309025,98.49355958309025,0.008194416994228959,99.82740095816553,[np.float64(-0.3522222222222222)],[np.float64(0.06111111111111111)],[1],[0],[0],[1.341496666893363],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
74,0,74,[np.float64(-0.4911111111111111)],[np.float64(-0.21666666666666667)],[1],[0],[0],[1.3173029590398073],['target'],74,0,74,0,99.85447766701691,,10,99.84387129195966,99.85447766701691,99.85447766701691,0.016391125041991472,101.16134216706268,[np.float64(-0.4911111111111111)],[np.float64(-0.21666666666666667)],[1],[0],[0],[1.3173029590398073],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
75,0,75,[np.float64(0.4911111111111111)],[np.float64(-0.06444444444444444)],[1],[0],[0],[1.3534031249582767],['target'],75,0,75,0,101.17859133309685,,5,101.17026087502018,101.17859133309685,101.17859133309685,0.008811083855107427,102.52376329200342,[np.float64(0.4911111111111111)],[np.float64(-0.06444444444444444)],[1],[0],[0],[1.3534031249582767],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
76,0,76,[np.float64(0.08222222222222222)],[np.float64(0.0)],[1],[0],[0],[1.031282874988392],['target'],76,0,76,0,102.55071100010537,,10,102.54006220796145,102.55071100010537,102.55071100010537,0.01620983285829425,103.57145412499085,[np.float64(0.08222222222222222)],[np.float64(0.0)],[1],[0],[0],[1.031282874988392],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
77,0,77,[np.float64(-0.15444444444444444)],[np.float64(0.09666666666666666)],[1],[0],[0],[0.9879525830037892],['target'],77,0,77,0,103.5981293329969,,10,103.58758649998344,103.5981293329969,103.5981293329969,0.016003958182409406,104.57564333314076,[np.float64(-0.15444444444444444)],[np.float64(0.09666666666666666)],[1],[0],[0],[0.9879525830037892],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
78,0,78,[np.float64(0.40444444444444444)],[np.float64(-0.44)],[1],[0],[0],[1.3560835421085358],['target'],78,0,78,0,104.5918766669929,,5,104.58435633312911,104.5918766669929,104.5918766669929,0.008603375172242522,105.94053883315064,[np.float64(0.40444444444444444)],[np.float64(-0.44)],[1],[0],[0],[1.3560835421085358],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
79,0,79,[np.float64(-0.3488888888888889)],[np.float64(-0.22111111111111112)],[1],[0],[0],[1.6215358751360327],['target'],79,0,79,0,105.9595273330342,,5,105.95099004195072,105.9595273330342,105.9595273330342,0.010387791087850928,107.57269749999978,[np.float64(-0.3488888888888889)],[np.float64(-0.22111111111111112)],[1],[0],[0],[1.6215358751360327],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
80,0,80,[np.float64(-0.30333333333333334)],[np.float64(0.43)],[1],[0],[0],[1.293538374826312],['target'],80,0,80,0,107.58875016705133,,5,107.58139375015162,107.58875016705133,107.58875016705133,0.00856804195791483,108.87502970802598,[np.float64(-0.30333333333333334)],[np.float64(0.43)],[1],[0],[0],[1.293538374826312],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
81,0,81,[np.float64(0.37222222222222223)],[np.float64(-0.15666666666666668)],[1],[0],[0],[1.6608356249053031],['target'],81,0,81,0,108.89154099998996,,5,108.88326016697101,108.89154099998996,108.89154099998996,0.008141583064571023,110.54420087509789,[np.float64(0.37222222222222223)],[np.float64(-0.15666666666666668)],[1],[0],[0],[1.6608356249053031],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
82,0,82,[np.float64(0.13444444444444445)],[np.float64(-0.07333333333333333)],[1],[0],[0],[0.9170750000048429],['target'],82,0,82,0,110.57203858299181,,10,110.56176437507384,110.57203858299181,110.57203858299181,0.01747324992902577,111.47895470797084,[np.float64(0.13444444444444445)],[np.float64(-0.07333333333333333)],[1],[0],[0],[0.9170750000048429],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
83,0,83,[np.float64(0.4266666666666667)],[np.float64(0.4022222222222222)],[1],[0],[0],[1.331139124929905],['target'],83,0,83,0,111.50591204199009,,10,111.49554579216056,111.50591204199009,111.50591204199009,0.016492499969899654,112.82683433312923,[np.float64(0.4266666666666667)],[np.float64(0.4022222222222222)],[1],[0],[0],[1.331139124929905],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
84,0,84,[np.float64(-0.24666666666666667)],[np.float64(0.07111111111111111)],[1],[0],[0],[1.059065124951303],['target'],84,0,84,0,112.84301704214886,,5,112.83546170801856,112.84301704214886,112.84301704214886,0.0085187500808388,113.89463075017557,[np.float64(-0.24666666666666667)],[np.float64(0.07111111111111111)],[1],[0],[0],[1.059065124951303],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
85,0,85,[np.float64(-0.31777777777777777)],[np.float64(0.15555555555555556)],[1],[0],[0],[0.7739471250679344],['target'],85,0,85,0,113.91186483297497,,5,113.9041117921006,113.91186483297497,113.91186483297497,0.00939354207366705,114.67816058313474,[np.float64(-0.31777777777777777)],[np.float64(0.15555555555555556)],[1],[0],[0],[0.7739471250679344],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
86,0,86,[np.float64(0.37444444444444447)],[np.float64(-0.43333333333333335)],[1],[0],[0],[1.5859439999330789],['target'],86,0,86,0,114.69446179200895,,5,114.68656725017354,114.69446179200895,114.69446179200895,0.008299499982967973,116.27263341704383,[np.float64(0.37444444444444447)],[np.float64(-0.43333333333333335)],[1],[0],[0],[1.5859439999330789],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
87,0,87,[np.float64(0.09444444444444444)],[np.float64(0.4488888888888889)],[1],[0],[0],[1.9079531668685377],['target'],87,0,87,0,116.28903287509456,,5,116.28165545803495,116.28903287509456,116.28903287509456,0.008905542083084583,118.18971508299,[np.float64(0.09444444444444444)],[np.float64(0.4488888888888889)],[1],[0],[0],[1.9079531668685377],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
88,0,88,[np.float64(0.04)],[np.float64(0.07777777777777778)],[1],[0],[0],[1.4440662909764796],['target'],88,0,88,0,118.20739850006066,,5,118.1994583751075,118.20739850006066,118.20739850006066,0.009649249957874417,119.64368829200976,[np.float64(0.04)],[np.float64(0.07777777777777778)],[1],[0],[0],[1.4440662909764796],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
89,0,89,[np.float64(-0.14888888888888888)],[np.float64(-0.12777777777777777)],[1],[0],[0],[1.0091993750538677],['target'],89,0,89,0,119.66049000015482,,5,119.65240174997598,119.66049000015482,119.66049000015482,0.008625665912404656,120.66170704201795,[np.float64(-0.14888888888888888)],[np.float64(-0.12777777777777777)],[1],[0],[0],[1.0091993750538677],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
90,0,90,[np.float64(0.2411111111111111)],[np.float64(-0.36777777777777776)],[1],[0],[0],[1.8054728750139475],['target'],90,0,90,0,120.68017154210247,,5,120.67200333299115,120.68017154210247,120.68017154210247,0.010204082820564508,122.47758800000884,[np.float64(0.2411111111111111)],[np.float64(-0.36777777777777776)],[1],[0],[0],[1.8054728750139475],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
91,0,91,[np.float64(-0.36444444444444446)],[np.float64(0.14666666666666667)],[1],[0],[0],[1.6243806250859052],['target'],91,0,91,0,122.49396333307959,,5,122.48623512499034,122.49396333307959,122.49396333307959,0.008555084001272917,124.11072395811789,[np.float64(-0.36444444444444446)],[np.float64(0.14666666666666667)],[1],[0],[0],[1.6243806250859052],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
92,0,92,[np.float64(0.19666666666666666)],[np.float64(0.13111111111111112)],[1],[0],[0],[1.0217710840515792],['target'],92,0,92,0,124.12689075013623,,5,124.11885066702962,124.12689075013623,124.12689075013623,0.008036250015720725,125.14072150015272,[np.float64(0.19666666666666666)],[np.float64(0.13111111111111112)],[1],[0],[0],[1.0217710840515792],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
93,0,93,[np.float64(-0.4955555555555556)],[np.float64(0.45666666666666667)],[1],[0],[0],[1.209381541935727],['target'],93,0,93,0,125.15751895797439,,5,125.1496668329928,125.15751895797439,125.15751895797439,0.008856292115524411,126.35916545800865,[np.float64(-0.4955555555555556)],[np.float64(0.45666666666666667)],[1],[0],[0],[1.209381541935727],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
94,0,94,[np.float64(-0.012222222222222223)],[np.float64(0.13)],[1],[0],[0],[1.217605457874015],['target'],94,0,94,0,126.38676799996756,,10,126.37606766703539,126.38676799996756,126.38676799996756,0.016796792158856988,127.59379483317025,[np.float64(-0.012222222222222223)],[np.float64(0.13)],[1],[0],[0],[1.217605457874015],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
95,0,95,[np.float64(0.4011111111111111)],[np.float64(-0.3488888888888889)],[1],[0],[0],[1.1879599168896675],['target'],95,0,95,0,127.61249366705306,,5,127.60435533314012,127.61249366705306,127.61249366705306,0.01040545804426074,128.7924190000631,[np.float64(0.4011111111111111)],[np.float64(-0.3488888888888889)],[1],[0],[0],[1.1879599168896675],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
96,0,96,[np.float64(0.15888888888888889)],[np.float64(-0.4288888888888889)],[1],[0],[0],[1.2109919998329133],['target'],96,0,96,0,128.80840625008568,,5,128.80097045795992,128.80840625008568,128.80840625008568,0.008464040933176875,130.01207141717896,[np.float64(0.15888888888888889)],[np.float64(-0.4288888888888889)],[1],[0],[0],[1.2109919998329133],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
97,0,97,[np.float64(-0.3977777777777778)],[np.float64(0.16777777777777778)],[1],[0],[0],[1.4381273749750108],['target'],97,0,97,0,130.0299541251734,,5,130.0217370830942,130.0299541251734,130.0299541251734,0.009556666016578674,131.45996883301996,[np.float64(-0.3977777777777778)],[np.float64(0.16777777777777778)],[1],[0],[0],[1.4381273749750108],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
98,0,98,[np.float64(-0.37777777777777777)],[np.float64(-0.25666666666666665)],[1],[0],[0],[1.1871057918760926],['target'],98,0,98,0,131.47653475007974,,5,131.46829250012524,131.47653475007974,131.47653475007974,0.008234459208324552,132.6555092500057,[np.float64(-0.37777777777777777)],[np.float64(-0.25666666666666665)],[1],[0],[0],[1.1871057918760926],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
99,0,99,[np.float64(0.2644444444444444)],[np.float64(0.21666666666666667)],[1],[0],[0],[1.2285621659830213],['target'],99,0,99,0,132.67268241709098,,5,132.664731167024,132.67268241709098,132.67268241709098,0.00912091601639986,133.89344212505966,[np.float64(0.2644444444444444)],[np.float64(0.21666666666666667)],[1],[0],[0],[1.2285621659830213],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
100,0,100,[np.float64(-0.2388888888888889)],[np.float64(-0.18333333333333332)],[1],[0],[0],[1.2761162919923663],['target'],100,0,100,0,133.91059691715054,,5,133.90289745805785,133.91059691715054,133.91059691715054,0.009290582966059446,135.1791155000683,[np.float64(-0.2388888888888889)],[np.float64(-0.18333333333333332)],[1],[0],[0],[1.2761162919923663],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
101,0,101,[np.float64(-0.34555555555555556)],[np.float64(0.48333333333333334)],[1],[0],[0],[1.2654515409376472],['target'],101,0,101,0,135.20548529201187,,10,135.1954551669769,135.20548529201187,135.20548529201187,0.0162516669370234,136.46102958312258,[np.float64(-0.34555555555555556)],[np.float64(0.48333333333333334)],[1],[0],[0],[1.2654515409376472],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
102,0,102,[np.float64(0.3277777777777778)],[np.float64(-0.28555555555555556)],[1],[0],[0],[1.6252240829635412],['target'],102,0,102,0,136.47738512512296,,5,136.46948362514377,136.47738512512296,136.47738512512296,0.008337332867085934,138.09481904213317,[np.float64(0.3277777777777778)],[np.float64(-0.28555555555555556)],[1],[0],[0],[1.6252240829635412],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
103,0,103,[np.float64(-0.3088888888888889)],[np.float64(0.42444444444444446)],[1],[0],[0],[1.7346719580236822],['target'],103,0,103,0,138.1210451249499,,10,138.11063416698016,138.1210451249499,138.1210451249499,0.01572404196485877,139.84541083313525,[np.float64(-0.3088888888888889)],[np.float64(0.42444444444444446)],[1],[0],[0],[1.7346719580236822],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
104,0,104,[np.float64(0.20333333333333334)],[np.float64(0.33444444444444443)],[1],[0],[0],[1.1811881670728326],['target'],104,0,104,0,139.87346875015646,,10,139.86243387497962,139.87346875015646,139.87346875015646,0.01691779214888811,141.04373425012454,[np.float64(0.20333333333333334)],[np.float64(0.33444444444444443)],[1],[0],[0],[1.1811881670728326],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
105,0,105,[np.float64(-0.2611111111111111)],[np.float64(0.3111111111111111)],[1],[0],[0],[1.1138954579364508],['target'],105,0,105,0,141.07412591716275,,10,141.06215600017458,141.07412591716275,141.07412591716275,0.018303582910448313,142.17616195813753,[np.float64(-0.2611111111111111)],[np.float64(0.3111111111111111)],[1],[0],[0],[1.1138954579364508],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
106,0,106,[np.float64(-0.25555555555555554)],[np.float64(0.15333333333333332)],[1],[0],[0],[0.8749866669531912],['target'],106,0,106,0,142.19247379200533,,5,142.18470833310857,142.19247379200533,142.19247379200533,0.008435999974608421,143.05979641713202,[np.float64(-0.25555555555555554)],[np.float64(0.15333333333333332)],[1],[0],[0],[0.8749866669531912],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
107,0,107,[np.float64(0.44555555555555554)],[np.float64(-0.48333333333333334)],[1],[0],[0],[1.7929777910467237],['target'],107,0,107,0,143.07591916713864,,5,143.06817275006324,143.07591916713864,143.07591916713864,0.008289082907140255,144.8612538331654,[np.float64(0.44555555555555554)],[np.float64(-0.48333333333333334)],[1],[0],[0],[1.7929777910467237],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
108,0,108,[np.float64(-0.09555555555555556)],[np.float64(0.12777777777777777)],[1],[0],[0],[1.4080864160787314],['target'],108,0,108,0,144.8773308750242,,5,144.86954575008713,144.8773308750242,144.8773308750242,0.008204583078622818,146.27773970807903,[np.float64(-0.09555555555555556)],[np.float64(0.12777777777777777)],[1],[0],[0],[1.4080864160787314],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
109,0,109,[np.float64(0.4922222222222222)],[np.float64(-0.14222222222222222)],[1],[0],[0],[2.216313999844715],['target'],109,0,109,0,146.30418116715737,,10,146.29377012513578,146.30418116715737,146.30418116715737,0.015939625212922692,148.51019054208882,[np.float64(0.4922222222222222)],[np.float64(-0.14222222222222222)],[1],[0],[0],[2.216313999844715],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
110,0,110,[np.float64(-0.06777777777777778)],[np.float64(-0.25222222222222224)],[1],[0],[0],[1.7262573749758303],['target'],110,0,110,0,148.52688920800574,,5,148.51881508296356,148.52688920800574,148.52688920800574,0.008517916081473231,150.24518441711552,[np.float64(-0.06777777777777778)],[np.float64(-0.25222222222222224)],[1],[0],[0],[1.7262573749758303],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
111,0,111,[np.float64(-0.2722222222222222)],[np.float64(0.13555555555555557)],[1],[0],[0],[1.2880870830267668],['target'],111,0,111,0,150.26101129199378,,5,150.25338075007312,150.26101129199378,150.26101129199378,0.008108708076179028,151.54156779195182,[np.float64(-0.2722222222222222)],[np.float64(0.13555555555555557)],[1],[0],[0],[1.2880870830267668],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
112,0,112,[np.float64(0.08777777777777777)],[np.float64(-0.16)],[1],[0],[0],[1.3023570831865072],['target'],112,0,112,0,151.5691443751566,,10,151.5582841669675,151.5691443751566,151.5691443751566,0.016629833029583097,152.86075454205275,[np.float64(0.08777777777777777)],[np.float64(-0.16)],[1],[0],[0],[1.3023570831865072],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
113,0,113,[np.float64(0.26222222222222225)],[np.float64(0.24333333333333335)],[1],[0],[0],[1.0483697499148548],['target'],113,0,113,0,152.88978541712277,,10,152.8778829171788,152.88978541712277,152.88978541712277,0.017013208009302616,153.92640433297493,[np.float64(0.26222222222222225)],[np.float64(0.24333333333333335)],[1],[0],[0],[1.0483697499148548],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
