reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,text.started,key_resp.started,Fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
17,31,93,41,41,0,t,1.3353829169645905,None,0,41,41,18,118.19387054210529,,118.18518154206686,118.19387054210529,119.17803608393297,119.17803608393297,119.185650333995,120.52183587499894,t,1.3353829169645905,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
28,36,7,42,42,0,l,1.0750354998745024,None,0,42,42,95,120.53892070893198,,120.52999820909463,120.53892070893198,121.51935791689903,121.51935791689903,121.53696358390152,122.60516454209574,l,1.0750354998745024,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
28,44,71,43,43,0,t,1.119681291980669,None,0,43,43,29,122.62071720906533,,122.61137554212473,122.62071720906533,123.60291204205714,123.60291204205714,123.61922762496397,124.72780437511392,t,1.119681291980669,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
65,79,32,44,44,0,l,2.272200917126611,None,0,44,44,56,124.74268570891581,,124.7344039590098,124.74268570891581,125.71925124991685,125.71925124991685,125.73711133399047,127.99548316700384,l,2.272200917126611,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
56,65,37,45,45,0,t,1.7860932920593768,None,0,45,45,55,128.01084962510504,,128.0021175420843,128.01084962510504,128.99447158398107,128.99447158398107,129.00273466692306,130.78893012506887,t,1.7860932920593768,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
42,82,99,46,46,0,t,1.5593128339387476,None,0,46,46,73,130.80591812497005,,130.796370459022,130.80591812497005,131.7872967920266,131.7872967920266,131.80375483399257,133.35552933393046,t,1.5593128339387476,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
15,35,13,47,47,0,l,0.7494457080028951,None,0,47,47,1,133.37132512498647,,133.3619128339924,133.37132512498647,134.35320054204203,134.35320054204203,134.37094762502238,135.10499308397993,l,0.7494457080028951,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
46,93,3,48,48,0,l,0.6764429172035307,None,0,48,48,19,135.12154833390377,,135.11196475010365,135.12154833390377,136.1032620840706,136.1032620840706,136.1199343749322,136.78907970897853,l,0.6764429172035307,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
32,64,69,49,49,0,t,1.949165333993733,None,0,49,49,54,136.8057554999832,,136.7965968749486,136.8057554999832,137.78667429205962,137.78667429205962,137.80419095908292,139.7385567089077,t,1.949165333993733,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
60,82,16,50,50,0,l,0.8804491669870913,None,0,50,50,47,139.7550126670394,,139.74535866710357,139.7550126670394,140.7374855419621,140.7374855419621,140.74436433403753,141.62242662510835,l,0.8804491669870913,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
69,87,19,51,51,0,t,2.860649458831176,None,0,51,51,23,141.63856145902537,,141.62924216710962,141.63856145902537,142.62014020909555,142.62014020909555,142.63716766703874,145.48927441705018,t,2.860649458831176,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
76,91,52,52,52,0,t,3.9292220829520375,None,0,52,52,30,145.50656054192223,,145.49706941703334,145.50656054192223,146.48687725001946,146.48687725001946,146.50446504191495,150.42302520899102,t,3.9292220829520375,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
35,43,75,53,53,0,t,0.6914276671595871,None,0,53,53,68,150.43998208409175,,150.42990433401428,150.43998208409175,151.42028037505224,151.42028037505224,151.43792425002903,152.12218316690996,t,0.6914276671595871,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
74,100,2,54,54,0,l,0.7184870420023799,None,0,54,54,50,152.13927820906974,,152.12980462494306,152.13927820906974,153.11220350000076,153.11220350000076,153.13789945910685,153.83961287490092,l,0.7184870420023799,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
38,76,12,55,55,0,l,2.7303791670128703,None,0,55,55,53,153.85633629211225,,153.84669066709466,153.85633629211225,154.837377167074,154.837377167074,154.85396208404563,157.57290349993855,l,2.7303791670128703,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
72,100,35,56,56,0,l,1.5261584999971092,None,0,56,56,82,157.58915187511593,,157.5795643341262,157.58915187511593,158.57156920898706,158.57156920898706,158.57879620906897,160.106268750038,l,1.5261584999971092,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
18,37,41,57,57,0,l,2.359878791961819,None,0,57,57,85,160.12185487500392,,160.11245304206386,160.12185487500392,161.10405862494372,161.10405862494372,161.1214954170864,163.4732859591022,l,2.359878791961819,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
47,63,17,58,58,0,l,0.7941081670578569,None,0,58,58,97,163.49019354209304,,163.48061125003733,163.49019354209304,164.4707067499403,164.4707067499403,164.48759854212403,165.27311758394353,l,0.7941081670578569,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
74,93,11,59,59,0,l,0.5321250839624554,None,0,59,59,36,165.28871841705404,,165.2793512919452,165.28871841705404,166.27174179209396,166.27174179209396,166.2784544590395,166.8060645419173,l,0.5321250839624554,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
46,83,3,60,60,0,l,0.622957626124844,None,0,60,60,62,166.8219151669182,,166.81259845895693,166.8219151669182,167.7960524999071,167.7960524999071,167.81069525005296,168.4226725839544,l,0.622957626124844,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
62,81,69,61,61,0,t,0.4981437500100583,None,0,61,61,7,168.437567749992,,168.42880216706544,168.437567749992,169.4209128341172,169.4209128341172,169.4275575419888,169.92295404197648,t,0.4981437500100583,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
38,70,20,62,62,0,l,3.258493416942656,None,0,62,62,93,169.9388787089847,,169.92965237493627,169.9388787089847,170.92067912500352,170.92067912500352,170.93807583395392,174.19035187503323,l,3.258493416942656,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
52,64,33,63,63,0,t,5.969734166981652,None,0,63,63,89,174.20669508399442,,174.19700341694988,174.20669508399442,175.1880680420436,175.1880680420436,175.20519191701896,181.1627942090854,t,5.969734166981652,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
67,76,40,64,64,0,t,1.6349277500994503,None,0,64,64,32,181.1778257919941,,181.1694507501088,181.1778257919941,182.16305429209024,182.16305429209024,182.17102329200134,183.8072009589523,t,1.6349277500994503,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
25,33,94,65,65,0,t,2.7920902089681476,None,0,65,65,43,183.8236477500759,,183.8141389999073,183.8236477500759,184.80484570912085,184.80484570912085,184.822328499984,187.6072252499871,t,2.7920902089681476,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
56,89,96,66,66,0,t,2.590855126036331,None,0,66,66,28,187.62441912502982,,187.6145560001023,187.62441912502982,188.60511933406815,188.60511933406815,188.62241137493402,191.2073867090512,t,2.590855126036331,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
30,44,36,67,67,0,t,1.8950757079292089,None,0,67,67,70,191.2239336669445,,191.21406683395617,191.2239336669445,192.20501395897008,192.20501395897008,192.22276395908557,194.10743433400057,t,1.8950757079292089,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
33,53,11,68,68,0,l,0.8484955420717597,None,0,68,68,11,194.12340391706675,,194.11383899999782,194.12340391706675,195.1047438341193,195.1047438341193,195.12266241712496,195.95713491691276,l,0.8484955420717597,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
50,57,8,69,69,0,l,0.8388017499819398,None,0,69,69,94,195.97373541700654,,195.96419837512076,195.97373541700654,196.95539641706273,196.95539641706273,196.97251770901494,197.79830479202792,l,0.8388017499819398,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
40,69,84,70,70,0,t,3.9660992501303554,None,0,70,70,72,197.81340670911595,,197.80492308409885,197.81340670911595,198.79676604201086,198.79676604201086,198.80527816712856,202.77468670904636,t,3.9660992501303554,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
23,44,82,71,71,0,t,2.100579584017396,None,0,71,71,79,202.79092216701247,,202.78138991701417,202.79092216701247,203.77238654205576,203.77238654205576,203.78949750005268,205.88367099990137,t,2.100579584017396,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
22,33,80,72,72,0,t,1.4897858330514282,None,0,72,72,61,205.89544266695157,,205.88936250004917,205.89544266695157,206.88030391698703,206.88030391698703,206.88851783401333,208.3741970420815,t,1.4897858330514282,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
60,89,25,73,73,0,l,2.068818082800135,None,0,73,73,76,208.39110687491484,,208.38140387507156,208.39110687491484,209.37224699999206,209.37224699999206,209.3889364169445,211.4473253749311,l,2.068818082800135,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
48,91,33,74,74,0,l,1.8916363751050085,None,0,74,74,31,211.46265737502836,,211.45424475008622,211.46265737502836,212.4466875840444,212.4466875840444,212.4565422090236,214.34111812501214,l,1.8916363751050085,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
55,68,23,75,75,0,l,0.8723180838860571,None,0,75,75,41,214.35837412509136,,214.34852029196918,214.35837412509136,215.33883729204535,215.33883729204535,215.35601033410057,216.21466141706333,l,0.8723180838860571,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
32,43,99,76,76,0,t,1.6483205009717494,None,0,76,76,45,216.2297695421148,,216.22153295902535,216.2297695421148,217.21494079194963,217.21494079194963,217.22243579197675,218.87500445893966,t,1.6483205009717494,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
25,31,90,77,77,0,t,1.134578709024936,None,0,77,77,48,218.8904244590085,,218.88126583397388,218.8904244590085,219.87262287503108,219.87262287503108,219.88951379200444,221.01496920897625,t,1.134578709024936,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
43,50,50,78,78,0,t,1.8395233328919858,None,0,78,78,40,221.0315363749396,,221.0231001249049,221.0315363749396,222.0137385420967,222.0137385420967,222.02899029199034,223.8582288341131,t,1.8395233328919858,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
71,89,60,79,79,0,l,6.945812209043652,None,0,79,79,49,223.8736802090425,,223.86391870910302,223.8736802090425,224.85617074999027,224.85617074999027,224.86301454203203,231.80870258412324,l,6.945812209043652,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
31,47,24,80,80,0,l,1.5264897919259965,None,0,80,80,64,231.82384758396074,,231.81392841693014,231.82384758396074,232.8064546249807,232.8064546249807,232.81371483393013,234.34203550009988,l,1.5264897919259965,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
