thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
10,0,10,"[np.float64(0.21333333333333335), np.float64(0.23666666666666666)]","[np.float64(-0.2688888888888889), np.float64(-0.4255555555555556)]","[1, 1]","[0, 0]","[0, 0]","[0.5506865831557661, 1.2926816251128912]","[None, 'target']",10,0,10,0,17.131682832958177,,10,17.120991708012298,17.131682832958177,17.131682832958177,0.016274833120405674,18.413868957897648,"[np.float64(0.21333333333333335), np.float64(0.23666666666666666)]","[np.float64(-0.2688888888888889), np.float64(-0.4255555555555556)]","[1, 1]","[0, 0]","[0, 0]","[0.5506865831557661, 1.2926816251128912]","[None, 'target']",03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
11,0,11,[np.float64(-0.06777777777777778)],[np.float64(0.4811111111111111)],[1],[0],[0],[1.4850218340288848],['target'],11,0,11,0,18.442417042097077,,10,18.431842874968424,18.442417042097077,18.442417042097077,0.017609999980777502,19.91698933299631,[np.float64(-0.06777777777777778)],[np.float64(0.4811111111111111)],[1],[0],[0],[1.4850218340288848],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
12,0,12,[np.float64(0.07666666666666666)],[np.float64(0.021111111111111112)],[1],[0],[0],[1.161958749871701],['target'],12,0,12,0,19.93296774988994,,5,19.92530783289112,19.93296774988994,19.93296774988994,0.00820941710844636,21.0873632079456,[np.float64(0.07666666666666666)],[np.float64(0.021111111111111112)],[1],[0],[0],[1.161958749871701],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
13,0,13,[np.float64(-0.25666666666666665)],[np.float64(-0.1)],[1],[0],[0],[1.34081658301875],['target'],13,0,13,0,21.103965792106465,,5,21.096323082922027,21.103965792106465,21.103965792106465,0.008870749967172742,22.437239499995485,[np.float64(-0.25666666666666665)],[np.float64(-0.1)],[1],[0],[0],[1.34081658301875],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
14,0,14,[np.float64(0.24333333333333335)],[np.float64(-0.1622222222222222)],[1],[0],[0],[1.194803000194952],['target'],14,0,14,0,22.464512875070795,,10,22.454573499970138,22.464512875070795,22.464512875070795,0.017247458919882774,23.649499374907464,[np.float64(0.24333333333333335)],[np.float64(-0.1622222222222222)],[1],[0],[0],[1.194803000194952],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
15,0,15,[np.float64(-0.24666666666666667)],[np.float64(0.22555555555555556)],[1],[0],[0],[1.185341291828081],['target'],15,0,15,0,23.67821487504989,,10,23.667144916951656,23.67821487504989,23.67821487504989,0.017493708059191704,24.85259854188189,[np.float64(-0.24666666666666667)],[np.float64(0.22555555555555556)],[1],[0],[0],[1.185341291828081],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
16,0,16,[np.float64(0.43555555555555553)],[np.float64(-0.18)],[1],[0],[0],[1.3721257499419153],['target'],16,0,16,0,24.868675749981776,,5,24.861363417003304,24.868675749981776,24.868675749981776,0.008625665912404656,26.233724375022575,[np.float64(0.43555555555555553)],[np.float64(-0.18)],[1],[0],[0],[1.3721257499419153],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
17,0,17,[np.float64(-0.45666666666666667)],[np.float64(-0.26222222222222225)],[1],[0],[0],[1.0060897921212018],['target'],17,0,17,0,26.251831291941926,,5,26.24326541693881,26.251831291941926,26.251831291941926,0.009260916849598289,27.24946550000459,[np.float64(-0.45666666666666667)],[np.float64(-0.26222222222222225)],[1],[0],[0],[1.0060897921212018],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
18,0,18,[np.float64(0.35777777777777775)],[np.float64(-0.19)],[1],[0],[0],[1.5903700420167297],['target'],18,0,18,0,27.266691332915798,,5,27.258583874907345,27.266691332915798,27.266691332915798,0.009023750200867653,28.849054042017087,[np.float64(0.35777777777777775)],[np.float64(-0.19)],[1],[0],[0],[1.5903700420167297],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
19,0,19,[np.float64(0.043333333333333335)],[np.float64(-0.4588888888888889)],[1],[0],[0],[1.4127419169526547],['target'],19,0,19,0,28.865801207954064,,5,28.858106625033543,28.865801207954064,28.865801207954064,0.008953167125582695,30.270949207944795,[np.float64(0.043333333333333335)],[np.float64(-0.4588888888888889)],[1],[0],[0],[1.4127419169526547],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
20,0,20,[np.float64(0.3888888888888889)],[np.float64(0.39111111111111113)],[1],[0],[0],[1.5058399168774486],['target'],20,0,20,0,30.286784833064303,,5,30.27929695788771,30.286784833064303,30.286784833064303,0.008260415866971016,31.785237374948338,[np.float64(0.3888888888888889)],[np.float64(0.39111111111111113)],[1],[0],[0],[1.5058399168774486],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
21,0,21,[np.float64(-0.4822222222222222)],[np.float64(-0.2722222222222222)],[1],[0],[0],[1.3606245000846684],['target'],21,0,21,0,31.801754208048806,,5,31.79351033293642,31.801754208048806,31.801754208048806,0.008184375008568168,33.15423445799388,[np.float64(-0.4822222222222222)],[np.float64(-0.2722222222222222)],[1],[0],[0],[1.3606245000846684],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
22,0,22,[np.float64(0.10222222222222223)],[np.float64(-0.2966666666666667)],[1],[0],[0],[1.3827885841019452],['target'],22,0,22,0,33.180414374917746,,10,33.17001995793544,33.180414374917746,33.180414374917746,0.015692500164732337,34.55290766688995,[np.float64(0.10222222222222223)],[np.float64(-0.2966666666666667)],[1],[0],[0],[1.3827885841019452],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
23,0,23,[np.float64(0.23666666666666666)],[np.float64(-0.45666666666666667)],[1],[0],[0],[1.2809632499702275],['target'],23,0,23,0,34.58006704202853,,10,34.56959974998608,34.58006704202853,34.58006704202853,0.016586541896685958,35.85069949994795,[np.float64(0.23666666666666666)],[np.float64(-0.45666666666666667)],[1],[0],[0],[1.2809632499702275],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
24,0,24,[np.float64(-0.32)],[np.float64(-0.4577777777777778)],[1],[0],[0],[1.4280968750827014],['target'],24,0,24,0,35.86778762494214,,5,35.859891042113304,35.86778762494214,35.86778762494214,0.009074416011571884,37.28811370790936,[np.float64(-0.32)],[np.float64(-0.4577777777777778)],[1],[0],[0],[1.4280968750827014],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
25,0,25,[np.float64(-0.42333333333333334)],[np.float64(-0.4122222222222222)],[1],[0],[0],[1.050377167062834],['target'],25,0,25,0,37.3160345829092,,10,37.305266875075176,37.3160345829092,37.3160345829092,0.017040374921634793,38.355749832931906,[np.float64(-0.42333333333333334)],[np.float64(-0.4122222222222222)],[1],[0],[0],[1.050377167062834],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
26,0,26,[np.float64(0.044444444444444446)],[np.float64(0.4988888888888889)],[1],[0],[0],[1.7687546249944717],['target'],26,0,26,0,38.3829377500806,,10,38.37266420805827,38.3829377500806,38.3829377500806,0.016803749836981297,40.14153308304958,[np.float64(0.044444444444444446)],[np.float64(0.4988888888888889)],[1],[0],[0],[1.7687546249944717],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
27,0,27,[np.float64(-0.3522222222222222)],[np.float64(0.37666666666666665)],[1],[0],[0],[1.1462414169218391],['target'],27,0,27,0,40.1678995420225,,10,40.157390374923125,40.1678995420225,40.1678995420225,0.015751375118270516,41.303738167043775,[np.float64(-0.3522222222222222)],[np.float64(0.37666666666666665)],[1],[0],[0],[1.1462414169218391],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
28,0,28,[np.float64(0.49444444444444446)],[np.float64(0.051111111111111114)],[1],[0],[0],[1.4243020000867546],['target'],28,0,28,0,41.32092495798133,,5,41.313137375051156,41.32092495798133,41.32092495798133,0.009291792055591941,42.7375458329916,[np.float64(0.49444444444444446)],[np.float64(0.051111111111111114)],[1],[0],[0],[1.4243020000867546],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
29,0,29,[np.float64(-0.017777777777777778)],[np.float64(0.10444444444444445)],[1],[0],[0],[1.2767917921300977],['target'],29,0,29,0,42.75431587500498,,5,42.745973916957155,42.75431587500498,42.75431587500498,0.008335541933774948,44.02286666701548,[np.float64(-0.017777777777777778)],[np.float64(0.10444444444444445)],[1],[0],[0],[1.2767917921300977],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
30,0,30,[np.float64(0.1688888888888889)],[np.float64(0.38666666666666666)],[1],[0],[0],[1.1718737499322742],['target'],30,0,30,0,44.04109304188751,,5,44.0335892920848,44.04109304188751,44.04109304188751,0.010630958015099168,45.20557029196061,[np.float64(0.1688888888888889)],[np.float64(0.38666666666666666)],[1],[0],[0],[1.1718737499322742],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
31,0,31,[np.float64(0.04111111111111111)],[np.float64(0.2)],[1],[0],[0],[1.1316556250676513],['target'],31,0,31,0,45.23198075010441,,10,45.22159470804036,45.23198075010441,45.23198075010441,0.015927915927022696,46.3533511669375,[np.float64(0.04111111111111111)],[np.float64(0.2)],[1],[0],[0],[1.1316556250676513],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
32,0,32,[np.float64(-0.43555555555555553)],[np.float64(-0.44333333333333336)],[1],[0],[0],[1.2397742921020836],['target'],32,0,32,0,46.370543082943186,,5,46.36180333304219,46.370543082943186,46.370543082943186,0.008348000003024936,47.60167729202658,[np.float64(-0.43555555555555553)],[np.float64(-0.44333333333333336)],[1],[0],[0],[1.2397742921020836],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
33,0,33,[np.float64(0.07222222222222222)],[np.float64(-0.051111111111111114)],[1],[0],[0],[1.4860203750431538],['target'],33,0,33,0,47.629629499977455,,10,47.61810683296062,47.629629499977455,47.629629499977455,0.016342541901394725,49.10423183301464,[np.float64(0.07222222222222222)],[np.float64(-0.051111111111111114)],[1],[0],[0],[1.4860203750431538],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
34,0,34,[np.float64(-0.4677777777777778)],[np.float64(0.25333333333333335)],[1],[0],[0],[0.9979353330563754],['target'],34,0,34,0,49.13221295806579,,10,49.1221257080324,49.13221295806579,49.13221295806579,0.017787042073905468,50.120164833031595,[np.float64(-0.4677777777777778)],[np.float64(0.25333333333333335)],[1],[0],[0],[0.9979353330563754],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
35,0,35,[np.float64(-0.4777777777777778)],[np.float64(0.16)],[1],[0],[0],[0.834117375081405],['target'],35,0,35,0,50.14718124992214,,10,50.13724095793441,50.14718124992214,50.14718124992214,0.016956582898274064,50.971462375018746,[np.float64(-0.4777777777777778)],[np.float64(0.16)],[1],[0],[0],[0.834117375081405],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
36,0,36,[np.float64(0.31333333333333335)],[np.float64(0.3188888888888889)],[1],[0],[0],[1.0841369170229882],['target'],36,0,36,0,50.99834520788863,,10,50.98797829193063,50.99834520788863,50.99834520788863,0.016408124938607216,52.07222308288328,[np.float64(0.31333333333333335)],[np.float64(0.3188888888888889)],[1],[0],[0],[1.0841369170229882],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
37,0,37,[np.float64(-0.4311111111111111)],[np.float64(-0.21555555555555556)],[1],[0],[0],[1.3973397091031075],['target'],37,0,37,0,52.09893812495284,,10,52.08855233294889,52.09893812495284,52.09893812495284,0.016217625001445413,53.48599462490529,[np.float64(-0.4311111111111111)],[np.float64(-0.21555555555555556)],[1],[0],[0],[1.3973397091031075],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
38,0,38,[np.float64(-0.25)],[np.float64(-0.3655555555555556)],[1],[0],[0],[1.010980083141476],['target'],38,0,38,0,53.50229133293033,,5,53.4944475418888,53.50229133293033,53.50229133293033,0.00834729103371501,54.50553325004876,[np.float64(-0.25)],[np.float64(-0.3655555555555556)],[1],[0],[0],[1.010980083141476],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
39,0,39,[np.float64(-0.22555555555555556)],[np.float64(-0.41)],[1],[0],[0],[0.9171153330244124],['target'],39,0,39,0,54.53322216705419,,10,54.52233354188502,54.53322216705419,54.53322216705419,0.016710042022168636,55.439552957890555,[np.float64(-0.22555555555555556)],[np.float64(-0.41)],[1],[0],[0],[0.9171153330244124],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
40,0,40,[np.float64(0.3433333333333333)],[np.float64(-0.12333333333333334)],[1],[0],[0],[1.1399039591196924],['target'],40,0,40,0,55.45684499992058,,5,55.449416750110686,55.45684499992058,55.45684499992058,0.009750916855409741,56.58942420803942,[np.float64(0.3433333333333333)],[np.float64(-0.12333333333333334)],[1],[0],[0],[1.1399039591196924],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
41,0,41,[np.float64(-0.37333333333333335)],[np.float64(0.23444444444444446)],[1],[0],[0],[1.2149391670245677],['target'],41,0,41,0,56.6164747918956,,10,56.60621299990453,56.6164747918956,56.6164747918956,0.01670137490145862,57.82125358306803,[np.float64(-0.37333333333333335)],[np.float64(0.23444444444444446)],[1],[0],[0],[1.2149391670245677],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
42,0,42,[np.float64(-0.07555555555555556)],[np.float64(0.46444444444444444)],[1],[0],[0],[1.1161789998877794],['target'],42,0,42,0,57.84800637490116,,10,57.837832499993965,57.84800637490116,57.84800637490116,0.016472040908411145,58.95411520800553,[np.float64(-0.07555555555555556)],[np.float64(0.46444444444444444)],[1],[0],[0],[1.1161789998877794],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
43,0,43,[np.float64(0.18888888888888888)],[np.float64(-0.0011111111111111111)],[1],[0],[0],[1.0764679580461234],['target'],43,0,43,0,58.97098449990153,,5,58.9625351249706,58.97098449990153,58.97098449990153,0.00831333314999938,60.03910708311014,[np.float64(0.18888888888888888)],[np.float64(-0.0011111111111111111)],[1],[0],[0],[1.0764679580461234],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
44,0,44,[np.float64(-0.03777777777777778)],[np.float64(0.13555555555555557)],[1],[0],[0],[1.357647875091061],['target'],44,0,44,0,60.05571966688149,,5,60.04810533300042,60.05571966688149,60.05571966688149,0.008910167030990124,61.40585158299655,[np.float64(-0.03777777777777778)],[np.float64(0.13555555555555557)],[1],[0],[0],[1.357647875091061],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
45,0,45,[np.float64(-0.06333333333333334)],[np.float64(-0.4388888888888889)],[1],[0],[0],[1.8817376249935478],['target'],45,0,45,0,61.43320716707967,,10,61.4226673329249,61.43320716707967,61.43320716707967,0.016726332949474454,63.30451075010933,[np.float64(-0.06333333333333334)],[np.float64(-0.4388888888888889)],[1],[0],[0],[1.8817376249935478],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
46,0,46,[np.float64(0.45111111111111113)],[np.float64(0.33555555555555555)],[1],[0],[0],[2.558063207892701],['target'],46,0,46,0,63.32109562493861,,5,63.31339258304797,63.32109562493861,63.32109562493861,0.008796375012025237,65.87160483305342,[np.float64(0.45111111111111113)],[np.float64(0.33555555555555555)],[1],[0],[0],[2.558063207892701],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
47,0,47,[np.float64(-0.16111111111111112)],[np.float64(-0.39666666666666667)],[1],[0],[0],[1.3414288749918342],['target'],47,0,47,0,65.88771179202013,,5,65.8800155420322,65.88771179202013,65.88771179202013,0.008318374864757061,67.22154437494464,[np.float64(-0.16111111111111112)],[np.float64(-0.39666666666666667)],[1],[0],[0],[1.3414288749918342],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
48,0,48,[np.float64(-0.15666666666666668)],[np.float64(-0.15666666666666668)],[1],[0],[0],[1.1544192919973284],['target'],48,0,48,0,67.23835883289576,,5,67.23062025010586,67.23835883289576,67.23835883289576,0.0089864581823349,68.38513795798644,[np.float64(-0.15666666666666668)],[np.float64(-0.15666666666666668)],[1],[0],[0],[1.1544192919973284],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
49,0,49,[np.float64(-0.30666666666666664)],[np.float64(-0.33555555555555555)],[1],[0],[0],[0.992816915968433],['target'],49,0,49,0,68.40129054198042,,5,68.39357016701251,68.40129054198042,68.40129054198042,0.00834370800293982,69.38649033289403,[np.float64(-0.30666666666666664)],[np.float64(-0.33555555555555555)],[1],[0],[0],[0.992816915968433],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
50,0,50,[np.float64(-0.2611111111111111)],[np.float64(-0.0033333333333333335)],[1],[0],[0],[1.089609333081171],['target'],50,0,50,0,69.40354349999689,,5,69.39598387503065,69.40354349999689,69.40354349999689,0.009408042067661881,70.48569425009191,[np.float64(-0.2611111111111111)],[np.float64(-0.0033333333333333335)],[1],[0],[0],[1.089609333081171],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
51,0,51,[np.float64(0.44555555555555554)],[np.float64(0.21444444444444444)],[1],[0],[0],[1.9214111249893904],['target'],51,0,51,0,70.51199087500572,,10,70.50166316702962,70.51199087500572,70.51199087500572,0.015883208950981498,72.42318737506866,[np.float64(0.44555555555555554)],[np.float64(0.21444444444444444)],[1],[0],[0],[1.9214111249893904],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
52,0,52,[np.float64(-0.11777777777777777)],[np.float64(-0.43555555555555553)],[1],[0],[0],[1.4974859999492764],['target'],52,0,52,0,72.45076679205522,,10,72.43986074998975,72.45076679205522,72.45076679205522,0.016556500224396586,73.93745179194957,[np.float64(-0.11777777777777777)],[np.float64(-0.43555555555555553)],[1],[0],[0],[1.4974859999492764],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
53,0,53,[np.float64(0.21444444444444444)],[np.float64(-0.043333333333333335)],[1],[0],[0],[1.2377128328662366],['target'],53,0,53,0,73.95468508289196,,5,73.94703104207292,73.95468508289196,73.95468508289196,0.009472582954913378,75.18485487508588,[np.float64(0.21444444444444444)],[np.float64(-0.043333333333333335)],[1],[0],[0],[1.2377128328662366],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
54,0,54,[np.float64(0.4777777777777778)],[np.float64(0.5)],[1],[0],[0],[1.5644010838586837],['target'],54,0,54,0,75.2025152919814,,5,75.19363904208876,75.2025152919814,75.2025152919814,0.008677833015099168,76.75814929208718,[np.float64(0.4777777777777778)],[np.float64(0.5)],[1],[0],[0],[1.5644010838586837],['target'],03,001,2025-09-30_15h30.44.941,Visual Search Experiment,,2025.1.1,119.93271809847084,2025-09-30 15h39.11.692787 +0530,
