thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
10,0,10,[np.float64(0.43555555555555553)],[np.float64(-0.29)],[1],[0],[0],[1.7435619591269642],['target'],10,0,10,0,13.415255041792989,,5,13.408233999973163,13.415255041792989,13.415255041792989,0.006982084130868316,15.151885708793998,[np.float64(0.43555555555555553)],[np.float64(-0.29)],[1],[0],[0],[1.7435619591269642],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
11,0,11,[np.float64(0.38666666666666666)],[np.float64(-0.17444444444444446)],[1],[0],[0],[1.070047999965027],['target'],11,0,11,0,15.169165041996166,,5,15.160294458968565,15.169165041996166,15.169165041996166,0.008313708007335663,16.230478041805327,[np.float64(0.38666666666666666)],[np.float64(-0.17444444444444446)],[1],[0],[0],[1.070047999965027],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
12,0,12,[np.float64(-0.42777777777777776)],[np.float64(0.27)],[1],[0],[0],[1.753836709074676],['target'],12,0,12,0,16.257159916916862,,10,16.24669612478465,16.257159916916862,16.257159916916862,0.01610725000500679,18.000634958967566,[np.float64(-0.42777777777777776)],[np.float64(0.27)],[1],[0],[0],[1.753836709074676],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
13,0,13,[np.float64(-0.09777777777777778)],[np.float64(-0.2677777777777778)],[1],[0],[0],[1.3335914588533342],['target'],13,0,13,0,18.03015554184094,,10,18.01939187478274,18.03015554184094,18.03015554184094,0.01864599995315075,19.353089916985482,[np.float64(-0.09777777777777778)],[np.float64(-0.2677777777777778)],[1],[0],[0],[1.3335914588533342],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
14,0,14,[np.float64(-0.11777777777777777)],[np.float64(0.09888888888888889)],[1],[0],[0],[1.3869598750025034],['target'],14,0,14,0,19.369430291932076,,5,19.36211270885542,19.369430291932076,19.369430291932076,0.008914832957088947,20.749169916845858,[np.float64(-0.11777777777777777)],[np.float64(0.09888888888888889)],[1],[0],[0],[1.3869598750025034],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
15,0,15,[np.float64(-0.03666666666666667)],[np.float64(-0.03888888888888889)],[1],[0],[0],[0.8940057910513133],['target'],15,0,15,0,20.76630570879206,,5,20.75849899998866,20.76630570879206,20.76630570879206,0.009238957893103361,21.65260437480174,[np.float64(-0.03666666666666667)],[np.float64(-0.03888888888888889)],[1],[0],[0],[0.8940057910513133],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
16,0,16,[np.float64(-0.3088888888888889)],[np.float64(0.034444444444444444)],[1],[0],[0],[1.0680176669266075],['target'],16,0,16,0,21.67884241696447,,10,21.668624041834846,21.67884241696447,21.67884241696447,0.01592804118990898,22.736747916787863,[np.float64(-0.3088888888888889)],[np.float64(0.034444444444444444)],[1],[0],[0],[1.0680176669266075],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
17,0,17,[np.float64(-0.24888888888888888)],[np.float64(0.46)],[1],[0],[0],[1.5824316667858511],['target'],17,0,17,0,22.76452387496829,,10,22.753718374995515,22.76452387496829,22.76452387496829,0.016850207932293415,24.336252791807055,[np.float64(-0.24888888888888888)],[np.float64(0.46)],[1],[0],[0],[1.5824316667858511],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
18,0,18,[np.float64(0.10777777777777778)],[np.float64(-0.10555555555555556)],[1],[0],[0],[1.3733917919453233],['target'],18,0,18,0,24.353132833959535,,5,24.345252916915342,24.353132833959535,24.353132833959535,0.008877166081219912,25.718745374819264,[np.float64(0.10777777777777778)],[np.float64(-0.10555555555555556)],[1],[0],[0],[1.3733917919453233],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
19,0,19,[np.float64(-0.48444444444444446)],[np.float64(-0.19666666666666666)],[1],[0],[0],[1.2156691250856966],['target'],19,0,19,0,25.74506324995309,,10,25.734729083953425,25.74506324995309,25.74506324995309,0.015889625065028667,26.95050249993801,[np.float64(-0.48444444444444446)],[np.float64(-0.19666666666666666)],[1],[0],[0],[1.2156691250856966],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
20,0,20,[np.float64(0.0077777777777777776)],[np.float64(0.21333333333333335)],[1],[0],[0],[1.260779958916828],['target'],20,0,20,0,26.966702374862507,,5,26.959433291805908,26.966702374862507,26.966702374862507,0.008822709089145064,28.22032020892948,[np.float64(0.0077777777777777776)],[np.float64(0.21333333333333335)],[1],[0],[0],[1.260779958916828],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
21,0,21,[np.float64(-0.23555555555555555)],[np.float64(-0.15)],[1],[0],[0],[0.9741622910369188],['target'],21,0,21,0,28.23615949996747,,5,28.22870658384636,28.23615949996747,28.23615949996747,0.008294791914522648,29.202968124998733,[np.float64(-0.23555555555555555)],[np.float64(-0.15)],[1],[0],[0],[0.9741622910369188],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
22,0,22,[np.float64(-0.45555555555555555)],[np.float64(0.44555555555555554)],[1],[0],[0],[1.0528941669035703],['target'],22,0,22,0,29.219077166868374,,5,29.21173083386384,29.219077166868374,29.219077166868374,0.008672249969094992,30.264729999937117,[np.float64(-0.45555555555555555)],[np.float64(0.44555555555555554)],[1],[0],[0],[1.0528941669035703],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
23,0,23,[np.float64(0.17444444444444446)],[np.float64(-0.39666666666666667)],[1],[0],[0],[1.6093226671218872],['target'],23,0,23,0,30.28306599985808,,5,30.275577541906387,30.28306599985808,30.28306599985808,0.010730250040069222,31.88507162500173,[np.float64(0.17444444444444446)],[np.float64(-0.39666666666666667)],[1],[0],[0],[1.6093226671218872],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
24,0,24,[np.float64(0.37333333333333335)],[np.float64(0.27444444444444444)],[1],[0],[0],[1.7723954999819398],['target'],24,0,24,0,31.90109791699797,,5,31.89340070891194,31.90109791699797,31.90109791699797,0.008221165975555778,33.665892666904256,[np.float64(0.37333333333333335)],[np.float64(0.27444444444444444)],[1],[0],[0],[1.7723954999819398],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
25,0,25,[np.float64(-0.46444444444444444)],[np.float64(-0.3322222222222222)],[1],[0],[0],[1.9618095410987735],['target'],25,0,25,0,33.68217229191214,,5,33.67447583377361,33.68217229191214,33.68217229191214,0.008492124965414405,35.63638370879926,[np.float64(-0.46444444444444444)],[np.float64(-0.3322222222222222)],[1],[0],[0],[1.9618095410987735],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
26,0,26,[np.float64(0.025555555555555557)],[np.float64(0.4088888888888889)],[1],[0],[0],[1.3236546248663217],['target'],26,0,26,0,35.65237745898776,,5,35.644678541924804,35.65237745898776,35.65237745898776,0.008196958107873797,36.968435333808884,[np.float64(0.025555555555555557)],[np.float64(0.4088888888888889)],[1],[0],[0],[1.3236546248663217],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
27,0,27,[np.float64(-0.26666666666666666)],[np.float64(-0.44222222222222224)],[1],[0],[0],[1.1311722919344902],['target'],27,0,27,0,36.995580333983526,,10,36.98537245881744,36.995580333983526,36.995580333983526,0.01680895802564919,38.11666579195298,[np.float64(-0.26666666666666666)],[np.float64(-0.44222222222222224)],[1],[0],[0],[1.1311722919344902],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
28,0,28,[np.float64(0.3211111111111111)],[np.float64(0.43666666666666665)],[1],[0],[0],[1.5942832089494914],['target'],28,0,28,0,38.13406370882876,,5,38.12602866697125,38.13406370882876,38.13406370882876,0.009268957888707519,39.72047566692345,[np.float64(0.3211111111111111)],[np.float64(0.43666666666666665)],[1],[0],[0],[1.5942832089494914],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
29,0,29,[np.float64(0.27666666666666667)],[np.float64(0.48777777777777775)],[1],[0],[0],[1.118664207868278],['target'],29,0,29,0,39.73669833387248,,5,39.729206333868206,39.73669833387248,39.73669833387248,0.008640458108857274,40.84799408377148,[np.float64(0.27666666666666667)],[np.float64(0.48777777777777775)],[1],[0],[0],[1.118664207868278],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
30,0,30,[np.float64(-0.17777777777777778)],[np.float64(-0.24555555555555555)],[1],[0],[0],[1.3370054999832064],['target'],30,0,30,0,40.87581999995746,,10,40.86432308377698,40.87581999995746,40.87581999995746,0.0162364998832345,42.20143987494521,[np.float64(-0.17777777777777778)],[np.float64(-0.24555555555555555)],[1],[0],[0],[1.3370054999832064],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
31,0,31,[np.float64(-0.028888888888888888)],[np.float64(0.01888888888888889)],[1],[0],[0],[1.7344332090578973],['target'],31,0,31,0,42.22895541694015,,10,42.21847049985081,42.22895541694015,42.22895541694015,0.016910332953557372,43.95302658388391,[np.float64(-0.028888888888888888)],[np.float64(0.01888888888888889)],[1],[0],[0],[1.7344332090578973],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
32,0,32,[np.float64(0.28444444444444444)],[np.float64(-0.11888888888888889)],[1],[0],[0],[1.9311365419998765],['target'],32,0,32,0,43.979709999868646,,10,43.96936070895754,43.979709999868646,43.979709999868646,0.016216875053942204,45.90060083381832,[np.float64(0.28444444444444444)],[np.float64(-0.11888888888888889)],[1],[0],[0],[1.9311365419998765],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
33,0,33,[np.float64(-0.4722222222222222)],[np.float64(0.49777777777777776)],[1],[0],[0],[1.7219925001263618],['target'],33,0,33,0,45.927683791844174,,10,45.91666674986482,45.927683791844174,45.927683791844174,0.01595574989914894,47.638781499816105,[np.float64(-0.4722222222222222)],[np.float64(0.49777777777777776)],[1],[0],[0],[1.7219925001263618],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
34,0,34,[np.float64(-0.4777777777777778)],[np.float64(0.42)],[1],[0],[0],[1.2436104998923838],['target'],34,0,34,0,47.667440958786756,,10,47.65637912484817,47.667440958786756,47.667440958786756,0.01748612499795854,48.90009358385578,[np.float64(-0.4777777777777778)],[np.float64(0.42)],[1],[0],[0],[1.2436104998923838],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
35,0,35,[np.float64(0.3688888888888889)],[np.float64(-0.30666666666666664)],[1],[0],[0],[1.817564042052254],['target'],35,0,35,0,48.927796583855525,,10,48.91751733398996,48.927796583855525,48.927796583855525,0.017314041033387184,50.73518345877528,[np.float64(0.3688888888888889)],[np.float64(-0.30666666666666664)],[1],[0],[0],[1.817564042052254],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
36,0,36,[np.float64(-0.06555555555555556)],[np.float64(-0.19555555555555557)],[1],[0],[0],[1.4896519160829484],['target'],36,0,36,0,50.75194937479682,,5,50.74345370894298,50.75194937479682,50.75194937479682,0.008155500050634146,52.23320479178801,[np.float64(-0.06555555555555556)],[np.float64(-0.19555555555555557)],[1],[0],[0],[1.4896519160829484],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
37,0,37,[np.float64(0.35888888888888887)],[np.float64(-0.05)],[1],[0],[0],[1.34462650003843],['target'],37,0,37,0,52.249237541807815,,5,52.241694333963096,52.249237541807815,52.249237541807815,0.00839770887978375,53.58642137493007,[np.float64(0.35888888888888887)],[np.float64(-0.05)],[1],[0],[0],[1.34462650003843],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
38,0,38,[np.float64(0.4266666666666667)],[np.float64(-0.35333333333333333)],[1],[0],[0],[1.030700583010912],['target'],38,0,38,0,53.614573916886,,10,53.603903458919376,53.614573916886,53.614573916886,0.017403041012585163,54.63475991692394,[np.float64(0.4266666666666667)],[np.float64(-0.35333333333333333)],[1],[0],[0],[1.030700583010912],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
39,0,39,[np.float64(0.33111111111111113)],[np.float64(-0.3244444444444444)],[1],[0],[0],[1.087640207959339],['target'],39,0,39,0,54.65229929191992,,5,54.64468654198572,54.65229929191992,54.65229929191992,0.009819041937589645,55.73243350000121,[np.float64(0.33111111111111113)],[np.float64(-0.3244444444444444)],[1],[0],[0],[1.087640207959339],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
40,0,40,[np.float64(-0.20555555555555555)],[np.float64(-0.22555555555555556)],[1],[0],[0],[1.3290886250324547],['target'],40,0,40,0,55.75019024987705,,5,55.74201654177159,55.75019024987705,55.75019024987705,0.009463916067034006,57.07125024986453,[np.float64(-0.20555555555555555)],[np.float64(-0.22555555555555556)],[1],[0],[0],[1.3290886250324547],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
41,0,41,[np.float64(-0.23777777777777778)],[np.float64(-0.0022222222222222222)],[1],[0],[0],[1.3061708339955658],['target'],41,0,41,0,57.088439874816686,,5,57.079982458846644,57.088439874816686,57.088439874816686,0.008639458799734712,58.38625337486155,[np.float64(-0.23777777777777778)],[np.float64(-0.0022222222222222222)],[1],[0],[0],[1.3061708339955658],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
42,0,42,[np.float64(-0.40555555555555556)],[np.float64(-0.31777777777777777)],[1],[0],[0],[1.1488230410031974],['target'],42,0,42,0,58.41281804186292,,10,58.40231624990702,58.41281804186292,58.41281804186292,0.015969041036441922,59.55124137480743,[np.float64(-0.40555555555555556)],[np.float64(-0.31777777777777777)],[1],[0],[0],[1.1488230410031974],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
43,0,43,[np.float64(0.0033333333333333335)],[np.float64(-0.17555555555555555)],[1],[0],[0],[1.1767206250224262],['target'],43,0,43,0,59.56695658387616,,5,59.55960674979724,59.56695658387616,59.56695658387616,0.008254999993368983,60.736435499973595,[np.float64(0.0033333333333333335)],[np.float64(-0.17555555555555555)],[1],[0],[0],[1.1767206250224262],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
44,0,44,[np.float64(0.19333333333333333)],[np.float64(0.3411111111111111)],[1],[0],[0],[1.4244547090493143],['target'],44,0,44,0,60.752829749835655,,5,60.74496949999593,60.752829749835655,60.752829749835655,0.008440583012998104,62.16960949986242,[np.float64(0.19333333333333333)],[np.float64(0.3411111111111111)],[1],[0],[0],[1.4244547090493143],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
45,0,45,[np.float64(0.3688888888888889)],[np.float64(-0.08777777777777777)],[1],[0],[0],[1.1967272500041872],['target'],45,0,45,0,62.197772583924234,,10,62.18713791691698,62.197772583924234,62.197772583924234,0.017379292054101825,63.38398149982095,[np.float64(0.3688888888888889)],[np.float64(-0.08777777777777777)],[1],[0],[0],[1.1967272500041872],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
46,0,46,[np.float64(0.042222222222222223)],[np.float64(-0.15222222222222223)],[1],[0],[0],[1.1701819999143481],['target'],46,0,46,0,63.41124666691758,,10,63.40068458393216,63.41124666691758,63.41124666691758,0.016595249995589256,64.57097183377482,[np.float64(0.042222222222222223)],[np.float64(-0.15222222222222223)],[1],[0],[0],[1.1701819999143481],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
47,0,47,[np.float64(0.44)],[np.float64(-0.22555555555555556)],[1],[0],[0],[1.1183697080705315],['target'],47,0,47,0,64.58796612499282,,5,64.5801291668322,64.58796612499282,64.58796612499282,0.00906312488950789,65.69866654183716,[np.float64(0.44)],[np.float64(-0.22555555555555556)],[1],[0],[0],[1.1183697080705315],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
48,0,48,[np.float64(-0.45)],[np.float64(-0.07555555555555556)],[1],[0],[0],[1.7616761249955744],['target'],48,0,48,0,65.71506933378987,,5,65.70777445891872,65.71506933378987,65.71506933378987,0.009018209064379334,67.46957395877689,[np.float64(-0.45)],[np.float64(-0.07555555555555556)],[1],[0],[0],[1.7616761249955744],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
49,0,49,[np.float64(-0.36777777777777776)],[np.float64(-0.4911111111111111)],[1],[0],[0],[1.7845416669733822],['target'],49,0,49,0,67.49773404188454,,10,67.48697649990208,67.49773404188454,67.49773404188454,0.017309374874457717,69.27162883384153,[np.float64(-0.36777777777777776)],[np.float64(-0.4911111111111111)],[1],[0],[0],[1.7845416669733822],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
50,0,50,[np.float64(0.26)],[np.float64(-0.15777777777777777)],[1],[0],[0],[1.1068129169289023],['target'],50,0,50,0,69.28836687491275,,5,69.27996120881289,69.28836687491275,69.28836687491275,0.008218999952077866,70.38687387481332,[np.float64(0.26)],[np.float64(-0.15777777777777777)],[1],[0],[0],[1.1068129169289023],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
51,0,51,[np.float64(-0.01888888888888889)],[np.float64(0.18444444444444444)],[1],[0],[0],[1.278887083986774],['target'],51,0,51,0,70.41540129180066,,10,70.40462662489153,70.41540129180066,70.41540129180066,0.01766262506134808,71.6836141247768,[np.float64(-0.01888888888888889)],[np.float64(0.18444444444444444)],[1],[0],[0],[1.278887083986774],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
52,0,52,[np.float64(-0.4533333333333333)],[np.float64(0.25333333333333335)],[1],[0],[0],[1.337511041900143],['target'],52,0,52,0,71.71088620880619,,10,71.70070679183118,71.71088620880619,71.71088620880619,0.01698391605168581,73.03833508398384,[np.float64(-0.4533333333333333)],[np.float64(0.25333333333333335)],[1],[0],[0],[1.337511041900143],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
53,0,53,[np.float64(-0.07444444444444444)],[np.float64(0.39666666666666667)],[1],[0],[0],[1.2578329171519727],['target'],53,0,53,0,73.05414695898071,,5,73.0467028748244,73.05414695898071,73.05414695898071,0.008255207911133766,74.30465062498115,[np.float64(-0.07444444444444444)],[np.float64(0.39666666666666667)],[1],[0],[0],[1.2578329171519727],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
54,0,54,[np.float64(0.39222222222222225)],[np.float64(-0.13111111111111112)],[1],[0],[0],[1.8025950829032809],['target'],54,0,54,0,74.3218506667763,,5,74.3143839999102,74.3218506667763,74.3218506667763,0.009643957950174809,76.11707954178564,[np.float64(0.39222222222222225)],[np.float64(-0.13111111111111112)],[1],[0],[0],[1.8025950829032809],['target'],04,001,2025-09-30_15h44.42.394,Visual Search Experiment,,2025.1.1,121.77394189617732,2025-09-30 15h44.48.940391 +0530,
